,Unnamed: 0,pub_year,pub_month,journal_name,paper_title,author
27149,27149,2021,2,Nature neuroscience,Overexpression of schizophrenia susceptibility factor human complement C4A promotes excessive synaptic loss and behavioral changes in mice,"Melis$Yilmaz$Program in Cellular and Molecular Medicine, Boston Children's Hospital, Harvard Medical School, Boston, MA, USA.#Esra$Yalcin$Program in Cellular and Molecular Medicine, Boston Children's Hospital, Harvard Medical School, Boston, MA, USA.#Jessy$Presumey$Program in Cellular and Molecular Medicine, Boston Children's Hospital, Harvard Medical School, Boston, MA, USA.#Ernest$Aw$Program in Cellular and Molecular Medicine, Boston Children's Hospital, Harvard Medical School, Boston, MA, USA.#Minghe$Ma$Program in Cellular and Molecular Medicine, Boston Children's Hospital, Harvard Medical School, Boston, MA, USA.#Christopher W$Whelan$Department of Genetics, Harvard Medical School, Boston, MA, USA.#Beth$Stevens$Stanley Center for Psychiatric Research, Broad Institute of MIT and Harvard, Cambridge, MA, USA.#Steven A$McCarroll$Department of Genetics, Harvard Medical School, Boston, MA, USA.#Michael C$Carroll$Program in Cellular and Molecular Medicine, Boston Children's Hospital, Harvard Medical School, Boston, MA, USA. Michael.carroll@childrens.harvard.edu."
27150,27150,2021,2,Nature neuroscience,Vector trace cells in the subiculum of the hippocampal formation,"Steven$Poulter$Psychology Department, Durham University, Durham, UK. steven.poulter@durham.ac.uk.#Sang Ah$Lee$Department of Bio and Brain Engineering, Korea Advanced Institute of Science and Technology, Daejeon, Republic of Korea.#James$Dachtler$Psychology Department, Durham University, Durham, UK.#Thomas J$Wills$Department of Cell and Developmental Biology, UCL, London, UK. t.wills@ucl.ac.uk.#Colin$Lever$Psychology Department, Durham University, Durham, UK. colin.lever@durham.ac.uk."
27151,27151,2021,2,Nature neuroscience,Long-term self-renewing stem cells in the adult mouse hippocampus identified by intravital imaging,"Sara$Bottes$Laboratory of Neural Plasticity, Faculties of Medicine and Science, Brain Research Institute, University of Zurich, Zurich, Switzerland.#Baptiste N$Jaeger$Laboratory of Neural Plasticity, Faculties of Medicine and Science, Brain Research Institute, University of Zurich, Zurich, Switzerland.#GregorAlexander$Pilz$Laboratory of Neural Plasticity, Faculties of Medicine and Science, Brain Research Institute, University of Zurich, Zurich, Switzerland.#David J$Jrg$Wellcome Trust-Medical Research Council Stem Cell Institute, University of Cambridge, Cambridge, UK.#John Darby$Cole$Laboratory of Neural Plasticity, Faculties of Medicine and Science, Brain Research Institute, University of Zurich, Zurich, Switzerland.#Merit$Kruse$Laboratory of Neural Plasticity, Faculties of Medicine and Science, Brain Research Institute, University of Zurich, Zurich, Switzerland.#Lachlan$Harris$Neural Stem Cell Biology Laboratory, The Francis Crick Institute, London, UK.#Vladislav I$Korobeynyk$Laboratory of Neural Plasticity, Faculties of Medicine and Science, Brain Research Institute, University of Zurich, Zurich, Switzerland.#Izaskun$Mallona$Institute of Molecular Life Sciences and SIB Swiss Institute of Bioinformatics, University of Zurich, Zurich, Switzerland.#Fritjof$Helmchen$Laboratory of Neural Circuit Dynamics, Faculties of Medicine and Science, Brain Research Institute, University of Zurich, Zurich, Switzerland.#Franois$Guillemot$Neural Stem Cell Biology Laboratory, The Francis Crick Institute, London, UK.#Benjamin D$Simons$Wellcome Trust-Medical Research Council Stem Cell Institute, University of Cambridge, Cambridge, UK.#Sebastian$Jessberger$Laboratory of Neural Plasticity, Faculties of Medicine and Science, Brain Research Institute, University of Zurich, Zurich, Switzerland. jessberger@hifo.uzh.ch."
27152,27152,2021,2,Nature neuroscience,Author Correction: Fragmented mitochondria released from microglia trigger A1 astrocytic response and propagate inflammatory neurodegeneration,"Amit U$Joshi$Department of Chemical and Systems Biology, Stanford University School of Medicine, Stanford, CA, USA.#Paras S$Minhas$Department of Neurology and Neurological Sciences, Stanford University School of Medicine, Stanford, CA, USA.#Shane A$Liddelow$Department of Neurobiology, Stanford University School of Medicine, Stanford, CA, USA.#Bereketeab$Haileselassie$Department of Chemical and Systems Biology, Stanford University School of Medicine, Stanford, CA, USA.#Katrin I$Andreasson$Department of Neurology and Neurological Sciences, Stanford University School of Medicine, Stanford, CA, USA.#Gerald W$Dorn$Center for Pharmacogenomics, Department of Internal Medicine, Washington University School of Medicine, St Louis, MO, USA.#Daria$MochlyRosen$Department of Chemical and Systems Biology, Stanford University School of Medicine, Stanford, CA, USA. mochly@stanford.edu."
27153,27153,2021,2,Nature neuroscience,Diversity and dynamism in the cerebellum,"Chris I$De Zeeuw$Department of Neuroscience, Erasmus MC, Rotterdam, The Netherlands.#Stephen G$Lisberger$Department of Neurobiology, Duke University, Durham, NC, USA. lisberger@neuro.duke.edu.#Jennifer L$Raymond$Department of Neurobiology, Stanford University, Stanford, CA, USA."
27154,27154,2021,2,Nature neuroscience,Olfactory transmucosal SARS-CoV-2 invasion as a port of central nervous system entry in individuals with COVID-19,"Jenny$Meinhardt$Department of Neuropathology, Charité-Universitätsmedizin Berlin, corporate member of Freie Universität Berlin, Humboldt-Universität zu Berlin and Berlin Institute of Health, Berlin, Germany.#Josefine$Radke$Department of Neuropathology, Charité-Universitätsmedizin Berlin, corporate member of Freie Universität Berlin, Humboldt-Universität zu Berlin and Berlin Institute of Health, Berlin, Germany.#Carsten$Dittmayer$Department of Neuropathology, Charité-Universitätsmedizin Berlin, corporate member of Freie Universität Berlin, Humboldt-Universität zu Berlin and Berlin Institute of Health, Berlin, Germany.#Jonas$Franz$Institute of Neuropathology, University Medical Center, Göttingen, Germany.#Carolina$Thomas$Institute of Neuropathology, University Medical Center, Göttingen, Germany.#Ronja$Mothes$Department of Neuropathology, Charité-Universitätsmedizin Berlin, corporate member of Freie Universität Berlin, Humboldt-Universität zu Berlin and Berlin Institute of Health, Berlin, Germany.#Michael$Laue$Centre for Biological Threats and Special Pathogens (ZBS), Robert Koch Institute, Berlin, Germany.#Julia$Schneider$Institute of Virology, Charité-Universitätsmedizin Berlin, corporate member of Freie Universität Berlin, Humboldt-Universität zu Berlin, and Berlin Institute of Health and German Centre for Infection Research, Berlin, Germany.#Sebastian$Brnink$Institute of Virology, Charité-Universitätsmedizin Berlin, corporate member of Freie Universität Berlin, Humboldt-Universität zu Berlin, and Berlin Institute of Health and German Centre for Infection Research, Berlin, Germany.#Selina$Greuel$Institute of Pathology, Charité-Universitätsmedizin Berlin, corporate member of Freie Universität Berlin, Humboldt-Universität zu Berlin and Berlin Institute of Health, Berlin, Germany.#Malte$Lehmann$Division of Gastroenterology, Infectiology and Rheumatology, Medical Department, Charité-Universitätsmedizin Berlin, corporate member of Freie Universität Berlin, Humboldt-Universität zu Berlin and Berlin Institute of Health, Berlin, Germany.#Olga$Hassan$Department of Neuropathology, Charité-Universitätsmedizin Berlin, corporate member of Freie Universität Berlin, Humboldt-Universität zu Berlin and Berlin Institute of Health, Berlin, Germany.#Tom$Aschman$Department of Neuropathology, Charité-Universitätsmedizin Berlin, corporate member of Freie Universität Berlin, Humboldt-Universität zu Berlin and Berlin Institute of Health, Berlin, Germany.#Elisa$Schumann$Department of Neuropathology, Charité-Universitätsmedizin Berlin, corporate member of Freie Universität Berlin, Humboldt-Universität zu Berlin and Berlin Institute of Health, Berlin, Germany.#Robert Lorenz$Chua$Center for Digital Health, Berlin Institute of Health (BIH) and Charité-Universitätsmedizin Berlin, corporate member of Freie Universität Berlin and Humboldt-Universität zu Berlin, Berlin, Germany.#Christian$Conrad$Center for Digital Health, Berlin Institute of Health (BIH) and Charité-Universitätsmedizin Berlin, corporate member of Freie Universität Berlin and Humboldt-Universität zu Berlin, Berlin, Germany.#Roland$Eils$Center for Digital Health, Berlin Institute of Health (BIH) and Charité-Universitätsmedizin Berlin, corporate member of Freie Universität Berlin and Humboldt-Universität zu Berlin, Berlin, Germany.#Werner$Stenzel$Department of Neuropathology, Charité-Universitätsmedizin Berlin, corporate member of Freie Universität Berlin, Humboldt-Universität zu Berlin and Berlin Institute of Health, Berlin, Germany.#Marc$Windgassen$Institute of Legal Medicine and Forensic Sciences, Charité-Universitätsmedizin Berlin, corporate member of Freie Universität Berlin, Humboldt-Universität zu Berlin and Berlin Institute of Health, Berlin, Germany.#Larissa$Rler$Institute of Legal Medicine and Forensic Sciences, Charité-Universitätsmedizin Berlin, corporate member of Freie Universität Berlin, Humboldt-Universität zu Berlin and Berlin Institute of Health, Berlin, Germany.#HansHilmar$Goebel$Department of Neuropathology, Charité-Universitätsmedizin Berlin, corporate member of Freie Universität Berlin, Humboldt-Universität zu Berlin and Berlin Institute of Health, Berlin, Germany.#Hans R$Gelderblom$Centre for Biological Threats and Special Pathogens (ZBS), Robert Koch Institute, Berlin, Germany.#Hubert$Martin$Department of Neuropathology, Charité-Universitätsmedizin Berlin, corporate member of Freie Universität Berlin, Humboldt-Universität zu Berlin and Berlin Institute of Health, Berlin, Germany.#Andreas$Nitsche$Centre for Biological Threats and Special Pathogens (ZBS), Robert Koch Institute, Berlin, Germany.#Walter J$SchulzSchaeffer$Institute of Neuropathology, University of the Saarland, Homburg, Germany.#Samy$Hakroush$Institute of Pathology, University Medical Center Göttingen, Göttingen, Germany.#Martin S$Winkler$Department of Anaesthesiology and Intensive Care Medicine, University Medical Center Göttingen, Göttingen, Germany.#Bjrn$Tampe$Department of Nephrology and Rheumatology, University Medical Center Göttingen, Göttingen, Germany.#Franziska$Scheibe$Department of Neurology, Charité-Universitätsmedizin Berlin, corporate member of Freie Universität Berlin, Humboldt-Universität zu Berlin and Berlin Institute of Health, Berlin, Germany.#Pter$Krtvlyessy$Department of Neurology, Charité-Universitätsmedizin Berlin, corporate member of Freie Universität Berlin, Humboldt-Universität zu Berlin and Berlin Institute of Health, Berlin, Germany.#Dirk$Reinhold$Institute of Molecular and Clinical Immunology, Otto-von-Guericke-University Magdeburg, Magdeburg, Germany.#Britta$Siegmund$Division of Gastroenterology, Infectiology and Rheumatology, Medical Department, Charité-Universitätsmedizin Berlin, corporate member of Freie Universität Berlin, Humboldt-Universität zu Berlin and Berlin Institute of Health, Berlin, Germany.#Anja A$Khl$Charité-Universitätsmedizin Berlin, corporate member of Freie Universität Berlin, Humboldt-Universität zu Berlin and Berlin Institute of Health, and iPATH.Berlin, Berlin, Germany.#Sefer$Elezkurtaj$Institute of Pathology, Charité-Universitätsmedizin Berlin, corporate member of Freie Universität Berlin, Humboldt-Universität zu Berlin and Berlin Institute of Health, Berlin, Germany.#David$Horst$Institute of Pathology, Charité-Universitätsmedizin Berlin, corporate member of Freie Universität Berlin, Humboldt-Universität zu Berlin and Berlin Institute of Health, Berlin, Germany.#Lars$Oesterhelweg$Institute of Legal Medicine and Forensic Sciences, Charité-Universitätsmedizin Berlin, corporate member of Freie Universität Berlin, Humboldt-Universität zu Berlin and Berlin Institute of Health, Berlin, Germany.#Michael$Tsokos$Institute of Legal Medicine and Forensic Sciences, Charité-Universitätsmedizin Berlin, corporate member of Freie Universität Berlin, Humboldt-Universität zu Berlin and Berlin Institute of Health, Berlin, Germany.#Barbara$IngoldHeppner$Institute of Pathology, DRK Kliniken Berlin, Berlin, Germany.#Christine$Stadelmann$Institute of Neuropathology, University Medical Center, Göttingen, Germany.#Christian$Drosten$Institute of Virology, Charité-Universitätsmedizin Berlin, corporate member of Freie Universität Berlin, Humboldt-Universität zu Berlin, and Berlin Institute of Health and German Centre for Infection Research, Berlin, Germany.#Victor Max$Corman$Institute of Virology, Charité-Universitätsmedizin Berlin, corporate member of Freie Universität Berlin, Humboldt-Universität zu Berlin, and Berlin Institute of Health and German Centre for Infection Research, Berlin, Germany.#Helena$Radbruch$Department of Neuropathology, Charité-Universitätsmedizin Berlin, corporate member of Freie Universität Berlin, Humboldt-Universität zu Berlin and Berlin Institute of Health, Berlin, Germany.#Frank L$Heppner$Department of Neuropathology, Charité-Universitätsmedizin Berlin, corporate member of Freie Universität Berlin, Humboldt-Universität zu Berlin and Berlin Institute of Health, Berlin, Germany. frank.heppner@charite.de."
27155,27155,2021,2,Nature neuroscience,Author Correction: Repopulated microglia are solely derived from the proliferation of residual microglia after acute depletion,"Yubin$Huang$Shenzhen Institutes of Advanced Technology, Chinese Academy of Sciences, Shenzhen, China.#Zhen$Xu$Shenzhen Institutes of Advanced Technology, Chinese Academy of Sciences, Shenzhen, China.#Shanshan$Xiong$Shenzhen Institutes of Advanced Technology, Chinese Academy of Sciences, Shenzhen, China.#Fangfang$Sun$Shenzhen Institutes of Advanced Technology, Chinese Academy of Sciences, Shenzhen, China.#Guangrong$Qin$Shanghai Center for Bioinformation Technology, Shanghai, China.#Guanglei$Hu$Shenzhen Institutes of Advanced Technology, Chinese Academy of Sciences, Shenzhen, China.#Jingjing$Wang$Shenzhen Institutes of Advanced Technology, Chinese Academy of Sciences, Shenzhen, China.#Lei$Zhao$Shenzhen Institutes of Advanced Technology, Chinese Academy of Sciences, Shenzhen, China.#YuXiang$Liang$State Key Laboratory of Brain and Cognitive Sciences, The University of Hong Kong, Hong Kong, China.#Tianzhun$Wu$Shenzhen Institutes of Advanced Technology, Chinese Academy of Sciences, Shenzhen, China.#Zhonghua$Lu$Shenzhen Institutes of Advanced Technology, Chinese Academy of Sciences, Shenzhen, China.#Mark S$Humayun$Department of Ophthalmology, Keck School of Medicine, University of Southern California, Los Angeles, CA, USA.#KwokFai$So$State Key Laboratory of Brain and Cognitive Sciences, The University of Hong Kong, Hong Kong, China.#Yihang$Pan$The Seventh Affiliated Hospital of Sun Yat-sen University, Shenzhen, China.#Ningning$Li$The Seventh Affiliated Hospital of Sun Yat-sen University, Shenzhen, China.#TiFei$Yuan$Shanghai Key Laboratory of Psychotic Disorders, Shanghai Mental Health Center, Shanghai Jiao Tong University School of Medicine, Shanghai, China. ytf0707@126.com.#Yanxia$Rao$State Key Laboratory of Brain and Cognitive Sciences, The University of Hong Kong, Hong Kong, China. yanxiarao@connect.hku.hk.#Bo$Peng$Shenzhen Institutes of Advanced Technology, Chinese Academy of Sciences, Shenzhen, China. bopeng@connect.hku.hk."
27156,27156,2021,2,Nature plants,Arabidopsis bZIP19 and bZIP23 act as zinc sensors to control plant zinc status,"Grmay H$Lilay$Department of Plant and Environmental Sciences, Copenhagen Plant Science Centre, University of Copenhagen, Frederiksberg, Denmark.#Daniel P$Persson$Department of Plant and Environmental Sciences, Copenhagen Plant Science Centre, University of Copenhagen, Frederiksberg, Denmark.#Pedro Humberto$Castro$CIBIO-InBIO, Research Centre in Biodiversity and Genetic Resources, University of Porto, Vairão, Portugal.#Feixue$Liao$Department of Plant and Environmental Sciences, Copenhagen Plant Science Centre, University of Copenhagen, Frederiksberg, Denmark.#Ross D$Alexander$Laboratory of Genetics, Wageningen University & Research, Wageningen, the Netherlands.#Mark G M$Aarts$Laboratory of Genetics, Wageningen University & Research, Wageningen, the Netherlands.#Ana G L$Assuno$Department of Plant and Environmental Sciences, Copenhagen Plant Science Centre, University of Copenhagen, Frederiksberg, Denmark. agla@plen.ku.dk."
27157,27157,2021,2,Nature plants,Optogenetic control of plant growth by a microbial rhodopsin,"Yang$Zhou$Physiological Institute, Department of Neurophysiology, University of Wuerzburg, Wuerzburg, Germany.#Meiqi$Ding$Institute for Molecular Plant Physiology and Biophysics, Julius-von-Sachs-Institute, Biocenter, University of Wuerzburg, Wuerzburg, Germany.#Shiqiang$Gao$Physiological Institute, Department of Neurophysiology, University of Wuerzburg, Wuerzburg, Germany. gao.shiqiang@uni-wuerzburg.de.#Jing$YuStrzelczyk$Physiological Institute, Department of Neurophysiology, University of Wuerzburg, Wuerzburg, Germany.#Markus$Krischke$Pharmaceutical Biology, Julius-von-Sachs-Institute, Biocenter, University of Wuerzburg, Wuerzburg, Germany.#Xiaodong$Duan$Physiological Institute, Department of Neurophysiology, University of Wuerzburg, Wuerzburg, Germany.#Jana$Leide$Department of Botany II - Ecophysiology and Vegetation Ecology, Julius-von-Sachs-Institute, Biocenter, University of Wuerzburg, Wuerzburg, Germany.#Markus$Riederer$Department of Botany II - Ecophysiology and Vegetation Ecology, Julius-von-Sachs-Institute, Biocenter, University of Wuerzburg, Wuerzburg, Germany.#Martin J$Mueller$Pharmaceutical Biology, Julius-von-Sachs-Institute, Biocenter, University of Wuerzburg, Wuerzburg, Germany.#Rainer$Hedrich$Institute for Molecular Plant Physiology and Biophysics, Julius-von-Sachs-Institute, Biocenter, University of Wuerzburg, Wuerzburg, Germany.#Kai R$Konrad$Institute for Molecular Plant Physiology and Biophysics, Julius-von-Sachs-Institute, Biocenter, University of Wuerzburg, Wuerzburg, Germany. kai.konrad@botanik.uni-wuerzburg.de.#Georg$Nagel$Physiological Institute, Department of Neurophysiology, University of Wuerzburg, Wuerzburg, Germany. nagel@uni-wuerzburg.de."
27158,27158,2021,2,Nature plants,Biofortifying green optogenetics,"Uriel$UrquizaGarcia$Institute of Synthetic Biology and CEPLAS, University of Düsseldorf, Düsseldorf, Germany.#Matias D$Zurbriggen$Institute of Synthetic Biology and CEPLAS, University of Düsseldorf, Düsseldorf, Germany. matias.zurbriggen@uni-duesseldorf.de."
