,Unnamed: 0,pub_year,pub_month,journal_name,paper_title,author
21117,21117,2021,4,Science advances,Plant rhizodeposition: A key factor for soil organic matter formation in stable fractions,"Sebastin H$Villarino$Consejo Nacional de Investigaciones Científicas y Técnicas (CONICET), Buenos Aires, Argentina. sebavillarino@gmail.com.#Priscila$Pinto$IFEVA-Facultad de Agronomía, Universidad de Buenos Aires, CONICET, Buenos Aires, Argentina.#Robert B$Jackson$Earth System Science Department, Woods Institute for the Environment, and Precourt Institute for Energy, Stanford University, Stanford, CA, USA.#Gervasio$Pieiro$IFEVA-Facultad de Agronomía, Universidad de Buenos Aires, CONICET, Buenos Aires, Argentina."
21118,21118,2021,4,Science advances,Establishing RNA-RNA interactions remodels lncRNA structure and promotes PRC2 activity,"Maggie M$Balas$Molecular Biology Program, University of Colorado Anschutz Medical Campus, Aurora, CO, USA.#Erik W$Hartwick$Department of Biochemistry and Molecular Genetics, University of Colorado Anschutz Medical Campus, Aurora, CO, USA.#Chloe$Barrington$Molecular Biology Program, University of Colorado Anschutz Medical Campus, Aurora, CO, USA.#Justin T$Roberts$Molecular Biology Program, University of Colorado Anschutz Medical Campus, Aurora, CO, USA.#Stephen K$Wu$Molecular Biology Program, University of Colorado Anschutz Medical Campus, Aurora, CO, USA.#Ryan$Bettcher$Department of Biochemistry and Molecular Genetics, University of Colorado Anschutz Medical Campus, Aurora, CO, USA.#April M$Griffin$Department of Biochemistry and Molecular Genetics, University of Colorado Anschutz Medical Campus, Aurora, CO, USA.#Jeffrey S$Kieft$Molecular Biology Program, University of Colorado Anschutz Medical Campus, Aurora, CO, USA.#Aaron M$Johnson$Molecular Biology Program, University of Colorado Anschutz Medical Campus, Aurora, CO, USA. aaron.m.johnson@cuanschutz.edu."
21119,21119,2021,4,Science advances,Correcting a major error in assessing organic carbon pollution in natural waters,"Nianzhi$Jiao$State Key Laboratory of Marine Environmental Science and College of Ocean and Earth Sciences, Fujian Key Laboratory of Marine Carbon Sequestration, Xiamen University, Xiamen 361005, China. jiao@xmu.edu.cn legendre@obs-vlfr.fr.#Jihua$Liu$Joint Laboratory for Ocean Research and Education at Dalhousie University, Shandong University and Xiamen University, Halifax, NS, B3H 4R2, Canada, Qingdao 266237, China, and Xiamen 361005, China.#Bethanie$Edwards$Earth and Planetary Science Department, University of California-Berkeley, Berkeley, CA 94720, USA.#Zongqing$Lv$State Key Laboratory of Marine Environmental Science and College of Ocean and Earth Sciences, Fujian Key Laboratory of Marine Carbon Sequestration, Xiamen University, Xiamen 361005, China.#Ruanhong$Cai$State Key Laboratory of Marine Environmental Science and College of Ocean and Earth Sciences, Fujian Key Laboratory of Marine Carbon Sequestration, Xiamen University, Xiamen 361005, China.#Yongqin$Liu$Key Laboratory of Tibetan Environment Changes and Land Surface Processes, Institute of Tibetan Plateau Research, Beijing 100101, China.#Xilin$Xiao$State Key Laboratory of Marine Environmental Science and College of Ocean and Earth Sciences, Fujian Key Laboratory of Marine Carbon Sequestration, Xiamen University, Xiamen 361005, China.#Jianning$Wang$State Key Laboratory of Marine Environmental Science and College of Ocean and Earth Sciences, Fujian Key Laboratory of Marine Carbon Sequestration, Xiamen University, Xiamen 361005, China.#Fanglue$Jiao$Joint Laboratory for Ocean Research and Education at Dalhousie University, Shandong University and Xiamen University, Halifax, NS, B3H 4R2, Canada, Qingdao 266237, China, and Xiamen 361005, China.#Rui$Wang$State Key Laboratory of Marine Environmental Science and College of Ocean and Earth Sciences, Fujian Key Laboratory of Marine Carbon Sequestration, Xiamen University, Xiamen 361005, China.#Xingyu$Huang$State Key Laboratory of Marine Environmental Science and College of Ocean and Earth Sciences, Fujian Key Laboratory of Marine Carbon Sequestration, Xiamen University, Xiamen 361005, China.#Bixi$Guo$Key Laboratory of Tibetan Environment Changes and Land Surface Processes, Institute of Tibetan Plateau Research, Beijing 100101, China.#Jia$Sun$State Key Laboratory of Marine Environmental Science and College of Ocean and Earth Sciences, Fujian Key Laboratory of Marine Carbon Sequestration, Xiamen University, Xiamen 361005, China.#Rui$Zhang$State Key Laboratory of Marine Environmental Science and College of Ocean and Earth Sciences, Fujian Key Laboratory of Marine Carbon Sequestration, Xiamen University, Xiamen 361005, China.#Yao$Zhang$State Key Laboratory of Marine Environmental Science and College of Ocean and Earth Sciences, Fujian Key Laboratory of Marine Carbon Sequestration, Xiamen University, Xiamen 361005, China.#Kai$Tang$State Key Laboratory of Marine Environmental Science and College of Ocean and Earth Sciences, Fujian Key Laboratory of Marine Carbon Sequestration, Xiamen University, Xiamen 361005, China.#Qiang$Zheng$State Key Laboratory of Marine Environmental Science and College of Ocean and Earth Sciences, Fujian Key Laboratory of Marine Carbon Sequestration, Xiamen University, Xiamen 361005, China.#Farooq$Azam$Marine Biology Research Division, Scripps Institution of Oceanography, University of California, San Diego, La Jolla, CA 92093, USA.#John$Batt$Joint Laboratory for Ocean Research and Education at Dalhousie University, Shandong University and Xiamen University, Halifax, NS, B3H 4R2, Canada, Qingdao 266237, China, and Xiamen 361005, China.#WeiJun$Cai$School of Marine Science and Policy, University of Delaware, Newark, DE 19716, USA.#Chen$He$State Key Laboratory of Heavy Oil Processing, China University of Petroleum-Beijing, Beijing 102249, China.#Gerhard J$Herndl$Department of Limnology & Bio-Oceanography, University of Vienna, Althanstrasse 14, Vienna 1090, Austria.#Paul$Hill$Department of Oceanography, Dalhousie University, Halifax, NS B3H 4R2, Canada.#David$Hutchins$Department of Biological Sciences, Marine and Environmental Biology Section, University of Southern California, Los Angeles, CA 90089, USA.#Julie$LaRoche$Department of Biology, Dalhousie University, Halifax, NS B3H 4R2, Canada.#Marlon$Lewis$Department of Oceanography, Dalhousie University, Halifax, NS B3H 4R2, Canada.#Hugh$MacIntyre$Department of Oceanography, Dalhousie University, Halifax, NS B3H 4R2, Canada.#Luca$Polimene$Plymouth Marine Laboratory, Prospect Place, Plymouth PL1 3DH, UK.#Carol$Robinson$Centre for Ocean and Atmospheric Sciences, School of Environmental Sciences, University of East Anglia, Norwich NR4 7TJ, UK.#Quan$Shi$State Key Laboratory of Heavy Oil Processing, China University of Petroleum-Beijing, Beijing 102249, China.#Curtis A$Suttle$Departments of Earth, Ocean, and Atmospheric Sciences, Botany, and Microbiology and Immunology, and the Institute for the Oceans and Fisheries, University of British Columbia, Vancouver, British Columbia V6T 1Z4, Canada.#Helmuth$Thomas$Joint Laboratory for Ocean Research and Education at Dalhousie University, Shandong University and Xiamen University, Halifax, NS, B3H 4R2, Canada, Qingdao 266237, China, and Xiamen 361005, China.#Douglas$Wallace$Joint Laboratory for Ocean Research and Education at Dalhousie University, Shandong University and Xiamen University, Halifax, NS, B3H 4R2, Canada, Qingdao 266237, China, and Xiamen 361005, China.#Louis$Legendre$Sorbonne Université, CNRS, Laboratoire d'Océanographie de Villefranche, LOV, F-06230 Villefranche-sur-Mer, France. jiao@xmu.edu.cn legendre@obs-vlfr.fr."
21120,21120,2021,4,Science advances,Neutral quasispecies evolution and the maximal entropy random walk,"M$Smerlak$Max Planck Institute for Mathematics in the Sciences, Leipzig, Germany. Email: smerlak@mis.mpg.de."
21121,21121,2021,4,Science advances,Chemical conversion of human epidermal stem cells into intestinal goblet cells for modeling mucus-microbe interaction and therapy,"Andong$Zhao$Research Center for Tissue Repair and Regeneration affiliated to the Medical Innovation Research Division and 4th Medical Center, PLA General Hospital and PLA Medical College, 28 Fu Xing Road, Haidian District, Beijing 100853, China.#Hua$Qin$Research Center for Tissue Repair and Regeneration affiliated to the Medical Innovation Research Division and 4th Medical Center, PLA General Hospital and PLA Medical College, 28 Fu Xing Road, Haidian District, Beijing 100853, China.#Mengli$Sun$Research Center for Tissue Repair and Regeneration affiliated to the Medical Innovation Research Division and 4th Medical Center, PLA General Hospital and PLA Medical College, 28 Fu Xing Road, Haidian District, Beijing 100853, China.#Mao$Tang$Tianjin Medical University, Tianjin 300070, China.#Jinyu$Mei$Tianjin Medical University, Tianjin 300070, China.#Kui$Ma$Research Center for Tissue Repair and Regeneration affiliated to the Medical Innovation Research Division and 4th Medical Center, PLA General Hospital and PLA Medical College, 28 Fu Xing Road, Haidian District, Beijing 100853, China.#Xiaobing$Fu$Research Center for Tissue Repair and Regeneration affiliated to the Medical Innovation Research Division and 4th Medical Center, PLA General Hospital and PLA Medical College, 28 Fu Xing Road, Haidian District, Beijing 100853, China. fuxiaobing@vip.sina.com."
21122,21122,2021,4,Science immunology,SARS-CoV-2 genome-wide T cell epitope mapping reveals immunodominance and substantial CD8<sup>+</sup> T cell activation in COVID-19 patients,"Sunil Kumar$Saini$Department of Health Technology, Section of Experimental and Translational Immunology, Technical University of Denmark, Kongens Lyngby, Denmark. sirha@dtu.dk sukusa@dtu.dk.#Ditte Stampe$Hersby$Department of Haematology, Herlev Hospital, Copenhagen University Hospital, Herlev, Denmark.#Tripti$Tamhane$Department of Health Technology, Section of Experimental and Translational Immunology, Technical University of Denmark, Kongens Lyngby, Denmark.#Helle Rus$Povlsen$Department of Health Technology, Section of Bioinformatics, Technical University of Denmark, Kongens Lyngby, Denmark.#Susana Patricia$Amaya Hernandez$Department of Health Technology, Section of Experimental and Translational Immunology, Technical University of Denmark, Kongens Lyngby, Denmark.#Morten$Nielsen$Department of Health Technology, Section of Bioinformatics, Technical University of Denmark, Kongens Lyngby, Denmark.#Anne Ortved$Gang$Department of Haematology, Herlev Hospital, Copenhagen University Hospital, Herlev, Denmark.#Sine Reker$Hadrup$Department of Health Technology, Section of Experimental and Translational Immunology, Technical University of Denmark, Kongens Lyngby, Denmark. sirha@dtu.dk sukusa@dtu.dk."
21123,21123,2021,4,Science robotics,Climbing robots in a sticky situation,"Bruce P$Lee$Department of Biomedical Engineering, Michigan Technological University, Houghton, MI 49931, USA. Email: bplee@mtu.edu."
21124,21124,2021,4,Science robotics,Self-propelled hydrogels that glide on water,"Jinlong$Song$Key Laboratory for Precision and Non-traditional Machining Technology of the Ministry of Education, Dalian University of Technology, Dalian 116024, P. R. China. songjinlong@dlut.edu.cn chenyang93@mail.dlut.edu.cn.#Yang$Chen$Key Laboratory for Precision and Non-traditional Machining Technology of the Ministry of Education, Dalian University of Technology, Dalian 116024, P. R. China. songjinlong@dlut.edu.cn chenyang93@mail.dlut.edu.cn."
21125,21125,2021,4,Science robotics,Self-powered locomotion of a hydrogel water strider,"Hong$Zhu$Department of Materials Science, State Key Laboratory of ASIC and Systems, Fudan University, 200433 Shanghai, P. R. China.#Borui$Xu$Department of Materials Science, State Key Laboratory of ASIC and Systems, Fudan University, 200433 Shanghai, P. R. China.#Yang$Wang$Department of Materials Science, State Key Laboratory of ASIC and Systems, Fudan University, 200433 Shanghai, P. R. China.#Xiaoxia$Pan$Department of Macromolecular Science, State Key Laboratory of Molecular Engineering of Polymers, Fudan University, 200433 Shanghai, P. R. China.#Zehua$Qu$Department of Macromolecular Science, State Key Laboratory of Molecular Engineering of Polymers, Fudan University, 200433 Shanghai, P. R. China.#Yongfeng$Mei$Department of Materials Science, State Key Laboratory of ASIC and Systems, Fudan University, 200433 Shanghai, P. R. China. yfm@fudan.edu.cn."
21126,21126,2021,4,Science robotics,Electrically programmable adhesive hydrogels for climbing robots,"Junwen$Huang$College of Materials, Xiamen University, Xiamen 361005, People's Republic of China.#Yu$Liu$School of Aerospace Engineering, Xiamen University, Xiamen 361005, People's Republic of China.#Yuxin$Yang$College of Materials, Xiamen University, Xiamen 361005, People's Republic of China.#Zhijun$Zhou$School of Aerospace Engineering, Xiamen University, Xiamen 361005, People's Republic of China.#Jie$Mao$College of Materials, Xiamen University, Xiamen 361005, People's Republic of China.#Tong$Wu$College of Materials, Xiamen University, Xiamen 361005, People's Republic of China.#Jun$Liu$College of Materials, Xiamen University, Xiamen 361005, People's Republic of China.#Qipeng$Cai$College of Materials, Xiamen University, Xiamen 361005, People's Republic of China.#Chaohua$Peng$College of Materials, Xiamen University, Xiamen 361005, People's Republic of China.#Yiting$Xu$College of Materials, Xiamen University, Xiamen 361005, People's Republic of China.#Birong$Zeng$College of Materials, Xiamen University, Xiamen 361005, People's Republic of China.#Weiang$Luo$College of Materials, Xiamen University, Xiamen 361005, People's Republic of China.#Guorong$Chen$College of Materials, Xiamen University, Xiamen 361005, People's Republic of China.#Conghui$Yuan$College of Materials, Xiamen University, Xiamen 361005, People's Republic of China. yuanch@xmu.edu.cn lzdai@xmu.edu.cn.#Lizong$Dai$College of Materials, Xiamen University, Xiamen 361005, People's Republic of China. yuanch@xmu.edu.cn lzdai@xmu.edu.cn."
