,Unnamed: 0,pub_year,pub_month,journal_name,paper_title,author
12068,12068,2021,8,Nature methods,Triangulating spatial relationships from single-cell interaction maps,"Daniel E$Wagner$Department of Obstetrics, Gynecology & Reproductive Sciences, Center for Reproductive Sciences, Eli and Edythe Broad Center for Regeneration Medicine and Stem Cell Research, University of California San Francisco, San Francisco, CA, USA. daniel.wagner@ucsf.edu."
12069,12069,2021,8,Nature methods,CloudReg: automatic terabyte-scale cross-modal brain volume registration,"Vikram$Chandrashekhar$Center for Imaging Science, Johns Hopkins University, Baltimore, MD, USA.#Daniel J$Tward$Department of Computational Medicine and Neurology, University of California Los Angeles, Los Angeles, CA, USA.#Devin$Crowley$Center for Imaging Science, Johns Hopkins University, Baltimore, MD, USA.#Ailey K$Crow$CNC Program, Stanford University, Stanford, CA, USA.#Matthew A$Wright$Department of Psychiatry and Behavioral Sciences, Stanford University, Stanford, CA, USA.#Brian Y$Hsueh$CNC Program, Stanford University, Stanford, CA, USA.#Felicity$Gore$CNC Program, Stanford University, Stanford, CA, USA.#Timothy A$Machado$CNC Program, Stanford University, Stanford, CA, USA.#Audrey$Branch$Department of Psychological and Brain Sciences, Johns Hopkins University, Baltimore, MD, USA.#Jared S$Rosenblum$Neuro-Oncology Branch, National Cancer Institute, National Institutes of Health, Bethesda, MD, USA.#Karl$Deisseroth$CNC Program, Stanford University, Stanford, CA, USA.#Joshua T$Vogelstein$Center for Imaging Science, Johns Hopkins University, Baltimore, MD, USA. jovo@jhu.edu."
12070,12070,2021,8,Nature methods,An unsupervised method for physical cell interaction profiling of complex tissues,"Nathanael$Andrews$Department of Oncology and Pathology, Karolinska Institutet, Solna, Sweden.#Jason T$Serviss$Department of Oncology and Pathology, Karolinska Institutet, Solna, Sweden.#Natalie$Geyer$Department of Biosciences and Nutrition (BioNut), Karolinska Institutet, Huddinge, Sweden.#Agneta B$Andersson$Department of Biosciences and Nutrition (BioNut), Karolinska Institutet, Huddinge, Sweden.#Ewa$Dzwonkowska$Department of Oncology and Pathology, Karolinska Institutet, Solna, Sweden.#Iva$utevski$Department of Biosciences and Nutrition (BioNut), Karolinska Institutet, Huddinge, Sweden.#Rosan$Heijboer$Department of Biosciences and Nutrition (BioNut), Karolinska Institutet, Huddinge, Sweden.#Ninib$Baryawno$Department of Children's and Women's Health, Karolinska Institutet, Stockholm, Sweden.#Marco$Gerling$Department of Biosciences and Nutrition (BioNut), Karolinska Institutet, Huddinge, Sweden.#Martin$Enge$Department of Oncology and Pathology, Karolinska Institutet, Solna, Sweden. martin.enge@ki.se."
12071,12071,2021,8,Nature methods,PaintSHOP enables the interactive design of transcriptome- and genome-scale oligonucleotide FISH experiments,"Elliot A$Hershberg$Department of Genome Sciences, University of Washington, Seattle, WA, USA.#Conor K$Camplisson$Department of Genome Sciences, University of Washington, Seattle, WA, USA.#Jennie L$Close$Allen Institute for Brain Science, Seattle, WA, USA.#Sahar$Attar$Department of Genome Sciences, University of Washington, Seattle, WA, USA.#Ryan$Chern$Department of Genome Sciences, University of Washington, Seattle, WA, USA.#Yuzhen$Liu$Department of Genome Sciences, University of Washington, Seattle, WA, USA.#Shreeram$Akilesh$Department of Pathology, University of Washington, Seattle, WA, USA.#Philip R$Nicovich$Allen Institute for Brain Science, Seattle, WA, USA.#Brian J$Beliveau$Department of Genome Sciences, University of Washington, Seattle, WA, USA. beliveau@uw.edu."
12072,12072,2021,8,Nature methods,"gEAR: Gene Expression Analysis Resource portal for community-driven, multi-omic data exploration","Joshua$Orvis$Institute for Genome Sciences, University of Maryland School of Medicine, Baltimore, MD, USA.#Brian$Gottfried$Institute for Genome Sciences, University of Maryland School of Medicine, Baltimore, MD, USA.#Jayaram$Kancherla$Institute for Advanced Computer Studies, University of Maryland, College Park, MD, USA.#Ricky S$Adkins$Institute for Genome Sciences, University of Maryland School of Medicine, Baltimore, MD, USA.#Yang$Song$Institute for Genome Sciences, University of Maryland School of Medicine, Baltimore, MD, USA.#Amiel A$Dror$Department of Otolaryngology-Head and Neck Surgery, Galilee Medical Center, Nahariya, Israel.#Dustin$Olley$Institute for Genome Sciences, University of Maryland School of Medicine, Baltimore, MD, USA.#Kevin$Rose$Department of Otorhinolaryngology Head and Neck Surgery, University of Maryland School of Medicine, Baltimore, MD, USA.#Elena$Chrysostomou$Department of Otorhinolaryngology Head and Neck Surgery, University of Maryland School of Medicine, Baltimore, MD, USA.#Michael C$Kelly$Laboratory of Cochlear Development, National Institute on Deafness and Other Communication Disorders, National Institutes of Health, Bethesda, MD, USA.#Beatrice$Milon$Department of Otorhinolaryngology Head and Neck Surgery, University of Maryland School of Medicine, Baltimore, MD, USA.#Maggie S$Matern$Department of Otorhinolaryngology Head and Neck Surgery, University of Maryland School of Medicine, Baltimore, MD, USA.#Hela$Azaiez$Molecular Otolaryngology and Renal Research Laboratories, Department of Otolaryngology, University of Iowa, Iowa City, IA, USA.#Brian$Herb$Institute for Genome Sciences, University of Maryland School of Medicine, Baltimore, MD, USA.#Carlo$Colantuoni$Institute for Genome Sciences, University of Maryland School of Medicine, Baltimore, MD, USA.#Robert L$Carter$Institute for Genome Sciences, University of Maryland School of Medicine, Baltimore, MD, USA.#Seth A$Ament$Institute for Genome Sciences, University of Maryland School of Medicine, Baltimore, MD, USA.#Matthew W$Kelley$Laboratory of Cochlear Development, National Institute on Deafness and Other Communication Disorders, National Institutes of Health, Bethesda, MD, USA.#Owen$White$Institute for Genome Sciences, University of Maryland School of Medicine, Baltimore, MD, USA.#Hector Corrada$Bravo$Institute for Advanced Computer Studies, University of Maryland, College Park, MD, USA.#Anup$Mahurkar$Institute for Genome Sciences, University of Maryland School of Medicine, Baltimore, MD, USA.#Ronna$Hertzano$Institute for Genome Sciences, University of Maryland School of Medicine, Baltimore, MD, USA. rhertzano@som.umaryland.edu."
12073,12073,2021,8,Nature methods,T cell antigen discovery,"Alok V$Joglekar$Department of Immunology, University of Pittsburgh School of Medicine, Pittsburgh, PA, USA. joglekar@pitt.edu.#Guideng$Li$Center of Systems Medicine, Institute of Basic Medical Sciences, Chinese Academy of Medical Sciences & Peking Union Medical College, Beijing, China. guidengl_ism@163.com."
12074,12074,2021,8,Nature microbiology,Entropy-driven translocation of disordered proteins through the Gram-positive bacterial cell wall,"David K$Halladin$Department of Microbiology and Immunology, Stanford University School of Medicine, Stanford, CA, USA.#Fabian E$Ortega$Department of Biochemistry and Howard Hughes Medical Institute, Stanford University School of Medicine, Stanford, CA, USA.#Katharine M$Ng$Department of Microbiology and Immunology, Stanford University School of Medicine, Stanford, CA, USA.#Matthew J$Footer$Department of Biochemistry and Howard Hughes Medical Institute, Stanford University School of Medicine, Stanford, CA, USA.#Nenad S$Miti$Faculty of Mathematics, University of Belgrade, Belgrade, Serbia.#Saa N$Malkov$Faculty of Mathematics, University of Belgrade, Belgrade, Serbia.#Ajay$Gopinathan$Department of Physics, University of California, Merced, CA, USA.#Kerwyn Casey$Huang$Department of Microbiology and Immunology, Stanford University School of Medicine, Stanford, CA, USA. kchuang@stanford.edu.#Julie A$Theriot$Department of Microbiology and Immunology, Stanford University School of Medicine, Stanford, CA, USA. jtheriot@uw.edu."
12075,12075,2021,8,Nature microbiology,Proteins sorted by 'chaos and disorder',"Jan Maarten$van Dijl$Department of Medical Microbiology, University of Groningen, University Medical Center Groningen, Groningen, The Netherlands. j.m.van.dijl01@umcg.nl.#Marines$du Teil Espina$Department of Medical Microbiology, University of Groningen, University Medical Center Groningen, Groningen, The Netherlands."
12076,12076,2021,8,Nature microbiology,Emergence of persistent tubercle bacilli,"Frdric J$Veyrier$Bacterial Symbionts Evolution, Institut National de la Recherche Scientifique, Centre Armand-Frappier Santé Biotechnologie, Laval, Quebec, Canada.#Marcel A$Behr$Department of Medicine and McGill International TB Centre, McGill University, Montreal, Quebec, Canada. marcel.behr@mcgill.ca."
12077,12077,2021,8,Nature microbiology,Plant killers make the cut,"Richard A$Wilson$Department of Plant Pathology, University of Nebraska-Lincoln, Lincoln, NE, USA. rwilson10@unl.edu."
