,Unnamed: 0,pub_year,pub_month,journal_name,paper_title,author
22747,22747,2018,2,Nature microbiology,Deep sequencing of HIV-1 reverse transcripts reveals the multifaceted antiviral functions of APOBEC3G,"Darja$Pollpeter$Department of Infectious Diseases, King's College London, London, UK.#Maddy$Parsons$Randall Division of Cell and Molecular Biophysics, King's College London, London, UK.#Andrew E$Sobala$Department of Infectious Diseases, King's College London, London, UK.#Sashika$Coxhead$Department of Infectious Diseases, King's College London, London, UK.#Rupert D$Lang$Department of Infectious Diseases, King's College London, London, UK.#Annie M$Bruns$Department of Molecular Biosciences, Northwestern University, Evanston, IL, USA.#Stelios$Papaioannou$Department of Infectious Diseases, King's College London, London, UK.#James M$McDonnell$Randall Division of Cell and Molecular Biophysics, King's College London, London, UK.#Luis$Apolonia$Department of Infectious Diseases, King's College London, London, UK.#Jamil A$Chowdhury$Department of Infectious Diseases, King's College London, London, UK.#Curt M$Horvath$Department of Molecular Biosciences, Northwestern University, Evanston, IL, USA.#Michael H$Malim$Department of Infectious Diseases, King's College London, London, UK. michael.malim@kcl.ac.uk."
22748,22748,2018,2,Nature microbiology,Antiviral CD8 T cells induce Zika-virus-associated paralysis in mice,"Kellie A$Jurado$Department of Immunobiology, Yale University School of Medicine, New Haven, CT, USA.#Laura J$Yockey$Department of Immunobiology, Yale University School of Medicine, New Haven, CT, USA.#Patrick W$Wong$Department of Immunobiology, Yale University School of Medicine, New Haven, CT, USA.#Sarah$Lee$Department of Immunobiology, Yale University School of Medicine, New Haven, CT, USA.#Anita J$Huttner$Department of Pathology, Yale University School of Medicine, New Haven, CT, USA.#Akiko$Iwasaki$Department of Immunobiology, Yale University School of Medicine, New Haven, CT, USA. akiko.iwasaki@yale.edu."
22749,22749,2018,2,Nature nanotechnology,Publisher Correction: Nano-opto-electro-mechanical systems,"Leonardo$Midolo$Niels Bohr Institute, University of Copenhagen, Copenhagen, Denmark. midolo@nbi.ku.dk.#Albert$Schliesser$Niels Bohr Institute, University of Copenhagen, Copenhagen, Denmark.#Andrea$Fiore$Department of Applied Physics and Institute for Photonic Integration, Eindhoven University of Technology, Eindhoven, The Netherlands."
22750,22750,2018,2,Nature nanotechnology,My greatest experiment,"Ronit$SatchiFainaro$Head of the Cancer Angiogenesis and Nanomedicine Laboratory, Chair of the Department of Physiology and Pharmacology, Sackler Faculty of Medicine, Tel Aviv University, Tel Aviv, Israel. ronitsf@tauex.tau.ac.il."
22751,22751,2018,2,Nature nanotechnology,Strain distributions and their influence on electronic structures of WSe<sub>2</sub>-MoS<sub>2</sub> laterally strained heterojunctions,"Chendong$Zhang$Department of Physics, University of Texas at Austin, Austin, TX, USA. cdzhang@whu.edu.cn.#MingYang$Li$Physical Sciences and Engineering Division, King Abdullah University of Science and Technology, Thuwal, Saudi Arabia.#Jerry$Tersoff$IBM Research Division, T. J. Watson Research Center, Yorktown Heights, NY, USA.#Yimo$Han$School of Applied and Engineering Physics, Cornell University, Ithaca, NY, USA.#Yushan$Su$Department of Physics, University of Texas at Austin, Austin, TX, USA.#LainJong$Li$Physical Sciences and Engineering Division, King Abdullah University of Science and Technology, Thuwal, Saudi Arabia.#David A$Muller$School of Applied and Engineering Physics, Cornell University, Ithaca, NY, USA.#ChihKang$Shih$Department of Physics, University of Texas at Austin, Austin, TX, USA. shih@physics.utexas.edu."
22752,22752,2018,2,Nature nanotechnology,Tunable confinement of charges and excitations,"Deep$Jariwala$Department of Electrical and Systems Engineering, University of Pennsylvania, Philadelphia, PA, USA. dmj@seas.upenn.edu."
22753,22753,2018,2,Nature nanotechnology,Electrical control of charged carriers and excitons in atomically thin materials,"Ke$Wang$Department of Physics, Harvard University, Cambridge, MA, USA.#Kristiaan$De Greve$Department of Physics, Harvard University, Cambridge, MA, USA.#Luis A$Jauregui$Department of Physics, Harvard University, Cambridge, MA, USA.#Andrey$Sushko$Department of Physics, Harvard University, Cambridge, MA, USA.#Alexander$High$Department of Physics, Harvard University, Cambridge, MA, USA.#You$Zhou$Department of Physics, Harvard University, Cambridge, MA, USA.#Giovanni$Scuri$Department of Physics, Harvard University, Cambridge, MA, USA.#Takashi$Taniguchi$National Institute for Materials Science, Namiki 1-1, Ibaraki, Japan.#Kenji$Watanabe$National Institute for Materials Science, Namiki 1-1, Ibaraki, Japan.#Mikhail D$Lukin$Department of Physics, Harvard University, Cambridge, MA, USA.#Hongkun$Park$Department of Physics, Harvard University, Cambridge, MA, USA.#Philip$Kim$Department of Physics, Harvard University, Cambridge, MA, USA. pkim@physics.harvard.edu."
22754,22754,2018,2,Nature nanotechnology,An adaptive supramolecular hydrogel comprising self-sorting double nanofibre networks,"Hajime$Shigemitsu$Department of Synthetic Chemistry and Biological Chemistry, Graduate School of Engineering, Kyoto University, Kyoto, Japan.#Takahiro$Fujisaku$Department of Synthetic Chemistry and Biological Chemistry, Graduate School of Engineering, Kyoto University, Kyoto, Japan.#Wataru$Tanaka$Department of Synthetic Chemistry and Biological Chemistry, Graduate School of Engineering, Kyoto University, Kyoto, Japan.#Ryou$Kubota$Department of Synthetic Chemistry and Biological Chemistry, Graduate School of Engineering, Kyoto University, Kyoto, Japan.#Saori$Minami$Department of Macromolecular Science and Engineering, Kyoto Institute of Technology, Kyoto, Japan.#Kenji$Urayama$Department of Macromolecular Science and Engineering, Kyoto Institute of Technology, Kyoto, Japan.#Itaru$Hamachi$Department of Synthetic Chemistry and Biological Chemistry, Graduate School of Engineering, Kyoto University, Kyoto, Japan. ihamachi@sbchem.kyoto-u.ac.jp."
22755,22755,2018,2,Nature nanotechnology,Fast and pure,"Silvano$De Franceschi$Université Grenoble Alpes, CEA, INAC, PHELIQS, Grenoble, France. silvano.defranceschi@cea.fr."
22756,22756,2018,2,Nature nanotechnology,A quantum-dot spin qubit with coherence limited by charge noise and fidelity higher than 99.9,"Jun$Yoneda$Center for Emergent Matter Science, RIKEN, Saitama, Japan. jun.yoneda@alum.riken.jp.#Kenta$Takeda$Center for Emergent Matter Science, RIKEN, Saitama, Japan.#Tomohiro$Otsuka$Center for Emergent Matter Science, RIKEN, Saitama, Japan.#Takashi$Nakajima$Center for Emergent Matter Science, RIKEN, Saitama, Japan.#Matthieu R$Delbecq$Center for Emergent Matter Science, RIKEN, Saitama, Japan.#Giles$Allison$Center for Emergent Matter Science, RIKEN, Saitama, Japan.#Takumu$Honda$Department of Electrical and Electronic Engineering, Tokyo Institute of Technology, Tokyo, Japan.#Tetsuo$Kodera$Department of Electrical and Electronic Engineering, Tokyo Institute of Technology, Tokyo, Japan.#Shunri$Oda$Department of Electrical and Electronic Engineering, Tokyo Institute of Technology, Tokyo, Japan.#Yusuke$Hoshi$Institute of Industrial Science, University of Tokyo, Tokyo, Japan.#Noritaka$Usami$Graduate School of Engineering, Nagoya University, Nagoya, Japan.#Kohei M$Itoh$Department of Applied Physics and Physico-Informatics, Keio University, Yokohama, Japan.#Seigo$Tarucha$Center for Emergent Matter Science, RIKEN, Saitama, Japan. tarucha@ap.t.u-tokyo.ac.jp."
22757,22757,2018,2,Nature nanotechnology,Peltier cooling in molecular junctions,"Longji$Cui$Department of Mechanical Engineering, University of Michigan, Ann Arbor, MI, USA.#Ruijiao$Miao$Department of Mechanical Engineering, University of Michigan, Ann Arbor, MI, USA.#Kun$Wang$Department of Mechanical Engineering, University of Michigan, Ann Arbor, MI, USA.#Dakotah$Thompson$Department of Mechanical Engineering, University of Michigan, Ann Arbor, MI, USA.#Linda Angela$Zotti$Departamento de Física Teórica de la Materia Condensada and Condensed Matter Physics Center (IFIMAC), Universidad Autónoma de Madrid, Madrid, Spain.#Juan Carlos$Cuevas$Departamento de Física Teórica de la Materia Condensada and Condensed Matter Physics Center (IFIMAC), Universidad Autónoma de Madrid, Madrid, Spain. juancarlos.cuevas@uam.es.#Edgar$Meyhofer$Department of Mechanical Engineering, University of Michigan, Ann Arbor, MI, USA. meyhofer@umich.edu.#Pramod$Reddy$Department of Mechanical Engineering, University of Michigan, Ann Arbor, MI, USA. pramodr@umich.edu."
22758,22758,2018,2,Nature nanotechnology,Ultrahard carbon film from epitaxial two-layer graphene,"Yang$Gao$Advanced Science Research Center, City University of New York, New York, NY, USA.#Tengfei$Cao$Advanced Science Research Center, City University of New York, New York, NY, USA.#Filippo$Cellini$Advanced Science Research Center, City University of New York, New York, NY, USA.#Claire$Berger$School of Physics, Georgia Institute of Technology, Atlanta, GA, USA.#Walter A$de Heer$School of Physics, Georgia Institute of Technology, Atlanta, GA, USA.#Erio$Tosatti$Abdus Salam ICTP, Trieste, Italy.#Elisa$Riedo$Advanced Science Research Center, City University of New York, New York, NY, USA. elisa.riedo@asrc.cuny.edu.#Angelo$Bongiorno$Department of Chemistry, College of Staten Island, City University of New York, Staten Island, NY, USA. angelo.bongiorno@csi.cuny.edu."
