,Unnamed: 0,pub_year,pub_month,journal_name,paper_title,author
17693,17693,2018,4,PLoS computational biology,"Whole-body iron transport and metabolism: Mechanistic, multi-scale model to improve treatment of anemia in chronic kidney disease","Joydeep$Sarkar$Pricewaterhouse Coopers LLP, New York, NY, United States of America.#Alka A$Potdar$Department of Biomedical Engineering, Case Western Reserve University, Cleveland, OH, United States of America.#Gerald M$Saidel$Department of Biomedical Engineering, Case Western Reserve University, Cleveland, OH, United States of America."
17694,17694,2018,4,PLoS computational biology,A computational study of astrocytic glutamate influence on post-synaptic neuronal excitability,"Bronac$Flanagan$Intelligent Systems Research Centre, University of Ulster, Magee Campus, Derry~Londonderry, Northern Ireland, United Kingdom.#Liam$McDaid$Intelligent Systems Research Centre, University of Ulster, Magee Campus, Derry~Londonderry, Northern Ireland, United Kingdom.#John$Wade$Intelligent Systems Research Centre, University of Ulster, Magee Campus, Derry~Londonderry, Northern Ireland, United Kingdom.#KongFatt$WongLin$Intelligent Systems Research Centre, University of Ulster, Magee Campus, Derry~Londonderry, Northern Ireland, United Kingdom.#Jim$Harkin$Intelligent Systems Research Centre, University of Ulster, Magee Campus, Derry~Londonderry, Northern Ireland, United Kingdom."
17695,17695,2018,4,PLoS computational biology,Allostery in the dengue virus NS3 helicase: Insights into the NTPase cycle from molecular simulations,"Russell B$Davidson$Department of Chemistry, Colorado State University, Fort Collins, Colorado, United States of America.#Josie$Hendrix$Department of Chemistry, Colorado State University, Fort Collins, Colorado, United States of America.#Brian J$Geiss$Department of Microbiology, Immunology, and Pathology, Colorado State University, Fort Collins, Colorado, United States of America.#Martin$McCullagh$Department of Chemistry, Colorado State University, Fort Collins, Colorado, United States of America."
17696,17696,2018,4,PLoS computational biology,Multiscale modelization in a small virus: Mechanism of proton channeling and its role in triggering capsid disassembly,"Juan Francisco$Viso$Departamento de Física (DF), Universidad Nacional del Sur (UNS), Bahía Blanca, Argentina.#Patricia$Belelli$DF-UNS, Grupo de Materiales y Sistemas Catalíticos (GRUMASICA), IFISUR, Bahía Blanca, Argentina.#Matas$Machado$Grupo de Simulaciones Biomoleculares, Institut Pasteur de Montevideo, Montevideo, Uruguay.#Humberto$Gonzlez$Grupo de Simulaciones Biomoleculares, Institut Pasteur de Montevideo, Montevideo, Uruguay.#Sergio$Pantano$Grupo de Simulaciones Biomoleculares, Institut Pasteur de Montevideo, Montevideo, Uruguay.#Mara Julia$Amundarain$Departamento de Física (DF), Universidad Nacional del Sur (UNS), Bahía Blanca, Argentina.#Fernando$Zamarreo$Departamento de Física (DF), Universidad Nacional del Sur (UNS), Bahía Blanca, Argentina.#Maria Marta$Branda$Departamento de Física (DF), Universidad Nacional del Sur (UNS), Bahía Blanca, Argentina.#Diego M A$Gurin$Instituto Biofisika (UPV/EHU, CSIC), Department of Biochemistry and Molecular Biology, University of the Basque Country (EHU), Barrio Sarriena S/N, Leioa, Vizcaya, Spain.#Marcelo D$Costabel$Departamento de Física (DF), Universidad Nacional del Sur (UNS), Bahía Blanca, Argentina."
17697,17697,2018,4,PLoS computational biology,Backbone Brackets and Arginine Tweezers delineate Class I and Class II aminoacyl tRNA synthetases,"Florian$Kaiser$University of Applied Sciences Mittweida, Mittweida, Germany.#Sebastian$Bittrich$University of Applied Sciences Mittweida, Mittweida, Germany.#Sebastian$Salentin$Biotechnology Center (BIOTEC), TU Dresden, Dresden, Germany.#Christoph$Leberecht$University of Applied Sciences Mittweida, Mittweida, Germany.#V Joachim$Haupt$Biotechnology Center (BIOTEC), TU Dresden, Dresden, Germany.#Sarah$Krautwurst$University of Applied Sciences Mittweida, Mittweida, Germany.#Michael$Schroeder$Biotechnology Center (BIOTEC), TU Dresden, Dresden, Germany.#Dirk$Labudde$University of Applied Sciences Mittweida, Mittweida, Germany."
17698,17698,2018,4,PLoS computational biology,Origins of scale invariance in vocalization sequences and speech,"Fatemeh$Khatami$Biomedical Engineering, University of Connecticut, Storrs, Connecticut, United States of America.#Markus$Whr$Behavioral Neuroscience, Experimental and Biological Psychology, Faculty of Psychology, Philipps-University of Marburg, Marburg, Germany.#Heather L$Read$Biomedical Engineering, University of Connecticut, Storrs, Connecticut, United States of America.#Monty A$Escab$Biomedical Engineering, University of Connecticut, Storrs, Connecticut, United States of America."
17699,17699,2018,4,PLoS genetics,An interplay between multiple sirtuins promotes completion of DNA replication in cells with short telomeres,"Antoine$Simoneau$Centre de recherche de l'Hôpital Maisonneuve-Rosemont, boulevard de l'Assomption, Montréal, Canada.#tienne$Ricard$Centre de recherche de l'Hôpital Maisonneuve-Rosemont, boulevard de l'Assomption, Montréal, Canada.#Hugo$Wurtele$Centre de recherche de l'Hôpital Maisonneuve-Rosemont, boulevard de l'Assomption, Montréal, Canada."
17700,17700,2018,4,PLoS genetics,Transcription factor HAT1 is a substrate of SnRK2.3 kinase and negatively regulates ABA synthesis and signaling in Arabidopsis responding to drought,"Wenrong$Tan$Key Laboratory of Bio-Resource and Eco-Environment of Ministry of Education, College of Life Sciences, Sichuan University, Chengdu, Sichuan, P.R. China.#Dawei$Zhang$Key Laboratory of Bio-Resource and Eco-Environment of Ministry of Education, College of Life Sciences, Sichuan University, Chengdu, Sichuan, P.R. China.#Huapeng$Zhou$Key Laboratory of Bio-Resource and Eco-Environment of Ministry of Education, College of Life Sciences, Sichuan University, Chengdu, Sichuan, P.R. China.#Ting$Zheng$Key Laboratory of Bio-Resource and Eco-Environment of Ministry of Education, College of Life Sciences, Sichuan University, Chengdu, Sichuan, P.R. China.#Yanhai$Yin$Department of Genetics, Development, and Cell Biology, Iowa State University, Ames, IA, United States of America.#Honghui$Lin$Key Laboratory of Bio-Resource and Eco-Environment of Ministry of Education, College of Life Sciences, Sichuan University, Chengdu, Sichuan, P.R. China."
17701,17701,2018,4,PLoS genetics,Synergistic co-regulation and competition by a SOX9-GLI-FOXA phasic transcriptional network coordinate chondrocyte differentiation transitions,"Zhijia$Tan$School of Biomedical Sciences, LKS Faculty of Medicine, the University of Hong Kong, Pokfulam, Hong Kong.#Ben$Niu$School of Biomedical Sciences, LKS Faculty of Medicine, the University of Hong Kong, Pokfulam, Hong Kong.#Kwok Yeung$Tsang$School of Biomedical Sciences, LKS Faculty of Medicine, the University of Hong Kong, Pokfulam, Hong Kong.#Ian G$Melhado$School of Biomedical Sciences, LKS Faculty of Medicine, the University of Hong Kong, Pokfulam, Hong Kong.#Shinsuke$Ohba$Department of Stem Cell Biology and Regenerative Medicine, Eli and Edythe Broad-CIRM Center for Regenerative Medicine and Stem Cell Research, W.M. Keck School of Medicine of the University of Southern California, Los Angeles, California, United States of America.#Xinjun$He$Department of Stem Cell Biology and Regenerative Medicine, Eli and Edythe Broad-CIRM Center for Regenerative Medicine and Stem Cell Research, W.M. Keck School of Medicine of the University of Southern California, Los Angeles, California, United States of America.#Yongheng$Huang$Genome Regulation Laboratory, Guangzhou Institutes of Biomedicine and Health, Guangzhou, China.#Cheng$Wang$School of Biomedical Sciences, LKS Faculty of Medicine, the University of Hong Kong, Pokfulam, Hong Kong.#Andrew P$McMahon$Department of Stem Cell Biology and Regenerative Medicine, Eli and Edythe Broad-CIRM Center for Regenerative Medicine and Stem Cell Research, W.M. Keck School of Medicine of the University of Southern California, Los Angeles, California, United States of America.#Ralf$Jauch$Genome Regulation Laboratory, Guangzhou Institutes of Biomedicine and Health, Guangzhou, China.#Danny$Chan$School of Biomedical Sciences, LKS Faculty of Medicine, the University of Hong Kong, Pokfulam, Hong Kong.#Michael Q$Zhang$Department of Biological Sciences, Center for Systems Biology, The University of Texas at Dallas, Dallas, Texas, United States of America.#Kathryn S E$Cheah$School of Biomedical Sciences, LKS Faculty of Medicine, the University of Hong Kong, Pokfulam, Hong Kong."
17702,17702,2018,4,PLoS genetics,Targeted next generation sequencing identifies functionally deleterious germline mutations in novel genes in early-onset/familial prostate cancer,"Paula$Paulo$Cancer Genetics Group, IPO Porto Research Center (CI-IPOP), Portuguese Oncology Institute of Porto (IPO Porto), Porto, Portugal.#Sofia$Maia$Cancer Genetics Group, IPO Porto Research Center (CI-IPOP), Portuguese Oncology Institute of Porto (IPO Porto), Porto, Portugal.#Carla$Pinto$Department of Genetics, Portuguese Oncology Institute of Porto (IPO Porto), Porto, Portugal.#Pedro$Pinto$Cancer Genetics Group, IPO Porto Research Center (CI-IPOP), Portuguese Oncology Institute of Porto (IPO Porto), Porto, Portugal.#Augusta$Monteiro$Cancer Genetics Group, IPO Porto Research Center (CI-IPOP), Portuguese Oncology Institute of Porto (IPO Porto), Porto, Portugal.#Ana$Peixoto$Department of Genetics, Portuguese Oncology Institute of Porto (IPO Porto), Porto, Portugal.#Manuel R$Teixeira$Cancer Genetics Group, IPO Porto Research Center (CI-IPOP), Portuguese Oncology Institute of Porto (IPO Porto), Porto, Portugal."
