,Unnamed: 0,pub_year,pub_month,journal_name,paper_title,author
10112,10112,2018,8,Science immunology,Young and restless killer T cells keep infections at bay,"Samuel$Murphy$Ragon Institute of Massachusetts General Hospital, Massachusetts Institute of Technology, and Department of Medicine, Harvard University, Cambridge, MA 02139, USA. Email: pillai@helix.mgh.harvard.edu.#Shiv$Pillai$Ragon Institute of Massachusetts General Hospital, Massachusetts Institute of Technology, and Department of Medicine, Harvard University, Cambridge, MA 02139, USA. Email: pillai@helix.mgh.harvard.edu."
10113,10113,2018,8,Science immunology,Harnessing TORC to boost the horsepower of aging immune systems,"Rachael A$Clark$Department of Dermatology, Brigham and Women's Hospital, Harvard Medical School, 77 Avenue Louis Pasteur, Boston, MA 02115, USA. Email: rclark1@partners.org."
10114,10114,2018,8,Science immunology,Neutrophil ghosts worsen asthma,"Marsha$WillsKarp$Department of Environmental Health and Engineering, Johns Hopkins Bloomberg School of Public Health, Baltimore, MD 21205, USA. Email: mwkarp@jhu.edu."
10115,10115,2018,8,Science immunology,Neutrophil cytoplasts induce T<sub>H</sub>17 differentiation and skew inflammation toward neutrophilia in severe asthma,"Nandini$Krishnamoorthy$Pulmonary and Critical Care Medicine Division, Department of Medicine, Brigham and Women's Hospital and Harvard Medical School, Boston, MA 02115, USA.#David N$Douda$Pulmonary and Critical Care Medicine Division, Department of Medicine, Brigham and Women's Hospital and Harvard Medical School, Boston, MA 02115, USA.#Thayse R$Brggemann$Pulmonary and Critical Care Medicine Division, Department of Medicine, Brigham and Women's Hospital and Harvard Medical School, Boston, MA 02115, USA.#Isabell$Ricklefs$Pulmonary and Critical Care Medicine Division, Department of Medicine, Brigham and Women's Hospital and Harvard Medical School, Boston, MA 02115, USA.#Melody G$Duvall$Pulmonary and Critical Care Medicine Division, Department of Medicine, Brigham and Women's Hospital and Harvard Medical School, Boston, MA 02115, USA.#RajaElie E$Abdulnour$Pulmonary and Critical Care Medicine Division, Department of Medicine, Brigham and Women's Hospital and Harvard Medical School, Boston, MA 02115, USA.#Kimberly$Martinod$Program in Cellular and Molecular Medicine, Division of Hematology and Oncology, Boston Children's Hospital, Boston, MA 02115, USA.#Luciana$Tavares$Pulmonary and Critical Care Medicine Division, Department of Medicine, Brigham and Women's Hospital and Harvard Medical School, Boston, MA 02115, USA.#Xiao$Wang$BioMEMS Resource Center, Massachusetts General Hospital, Harvard Medical School, MA 02129, USA.#Manuela$Cernadas$Pulmonary and Critical Care Medicine Division, Department of Medicine, Brigham and Women's Hospital and Harvard Medical School, Boston, MA 02115, USA.#Elliot$Israel$Pulmonary and Critical Care Medicine Division, Department of Medicine, Brigham and Women's Hospital and Harvard Medical School, Boston, MA 02115, USA.#David T$Mauger$Division of Statistics and Bioinformatics, Department of Public Health Sciences, Pennsylvania State University, Hershey, PA 17033, USA.#Eugene R$Bleecker$Center for Genomics and Personalized Medicine Research, School of Medicine, Wake Forest University, Winston-Salem, NC 27157, USA.#Mario$Castro$Division of Pulmonary and Critical Care Medicine, Departments of Medicine and Pediatrics, Washington University, St. Louis, MO 63110, USA.#Serpil C$Erzurum$Department of Pathobiology, Cleveland Clinic, Cleveland, OH 44195, USA.#Benjamin M$Gaston$Department of Pediatrics, Rainbow Babies and Children's Hospital, Case Western Reserve University, Cleveland, OH 44106, USA.#Nizar N$Jarjour$Section of Pulmonary and Critical Care Medicine, University of Wisconsin School of Medicine, Madison, WI 53792, USA.#Sally$Wenzel$Pulmonary, Allergy, and Critical Care Medicine Division, Department of Medicine, University of Pittsburgh School of Medicine, Pittsburgh, PA 15213, USA.#Eleanor$Dunican$Division of Pulmonary and Critical Care Medicine, Department of Medicine and the Cardiovascular Research Institute, University of California, San Francisco, San Francisco, CA 94143, USA.#John V$Fahy$Division of Pulmonary and Critical Care Medicine, Department of Medicine and the Cardiovascular Research Institute, University of California, San Francisco, San Francisco, CA 94143, USA.#Daniel$Irimia$BioMEMS Resource Center, Massachusetts General Hospital, Harvard Medical School, MA 02129, USA.#Denisa D$Wagner$Program in Cellular and Molecular Medicine, Division of Hematology and Oncology, Boston Children's Hospital, Boston, MA 02115, USA.#Bruce D$Levy$Pulmonary and Critical Care Medicine Division, Department of Medicine, Brigham and Women's Hospital and Harvard Medical School, Boston, MA 02115, USA. blevy@bwh.harvard.edu.#None$None$None"
10116,10116,2018,8,"Science (New York, N.Y.)",Paying it forward as a mentor,"Balkees$Abderrahman$Balkees Abderrahman is the Dallas/Fort Worth Living Legend Fellow of Cancer Research at MD Anderson Cancer Center in Houston, Texas, and a Ph.D. candidate at the University of Leeds in the United Kingdom."
10117,10117,2018,8,"Science (New York, N.Y.)","Evolutionary history and adaptation of a human pygmy population of Flores Island, Indonesia","Serena$Tucci$Department of Ecology and Evolutionary Biology, Princeton University, Princeton, NJ, USA.#Samuel H$Vohr$Department of Biomolecular Engineering, University of California, Santa Cruz, CA, USA.#Rajiv C$McCoy$Department of Ecology and Evolutionary Biology, Princeton University, Princeton, NJ, USA.#Benjamin$Vernot$Department of Evolutionary Genetics, Max Planck Institute for Evolutionary Anthropology, Leipzig, Germany.#Matthew R$Robinson$Department of Computational Biology, Génopode, University of Lausanne, Lausanne, Switzerland.#Chiara$Barbieri$Department of Linguistic and Cultural Evolution, Max Planck Institute for the Science of Human History, Jena, Germany.#Brad J$Nelson$Department of Genome Sciences, University of Washington, Seattle, WA, USA.#Wenqing$Fu$Department of Genome Sciences, University of Washington, Seattle, WA, USA.#Gludhug A$Purnomo$Genome Diversity and Diseases Laboratory, Eijkman Institute for Molecular Biology, Jakarta, Indonesia.#Herawati$Sudoyo$Genome Diversity and Diseases Laboratory, Eijkman Institute for Molecular Biology, Jakarta, Indonesia.#Evan E$Eichler$Department of Genome Sciences, University of Washington, Seattle, WA, USA.#Guido$Barbujani$Department of Life Sciences and Biotechnologies, University of Ferrara, Ferrara, Italy.#Peter M$Visscher$Institute for Molecular Bioscience, The University of Queensland, Brisbane, QLD, Australia.#Joshua M$Akey$Department of Ecology and Evolutionary Biology, Princeton University, Princeton, NJ, USA. ed@soe.ucsc.edu jakey@princeton.edu.#Richard E$Green$Department of Biomolecular Engineering, University of California, Santa Cruz, CA, USA. ed@soe.ucsc.edu jakey@princeton.edu."
10118,10118,2018,8,"Science (New York, N.Y.)",HAIRY MERISTEM with WUSCHEL confines CLAVATA3 expression to the outer apical meristem layers,"Yun$Zhou$Division of Biology and Biological Engineering, California Institute of Technology, Pasadena, CA 91125, USA. meyerow@caltech.edu zhouyun@purdue.edu.#An$Yan$Division of Biology and Biological Engineering, California Institute of Technology, Pasadena, CA 91125, USA.#Han$Han$Department of Botany and Plant Pathology, Purdue University, West Lafayette, IN 47907, USA.#Ting$Li$Division of Biology and Biological Engineering, California Institute of Technology, Pasadena, CA 91125, USA.#Yuan$Geng$Department of Botany and Plant Pathology, Purdue University, West Lafayette, IN 47907, USA.#Xing$Liu$Division of Biology and Biological Engineering, California Institute of Technology, Pasadena, CA 91125, USA.#Elliot M$Meyerowitz$Division of Biology and Biological Engineering, California Institute of Technology, Pasadena, CA 91125, USA. meyerow@caltech.edu zhouyun@purdue.edu."
10119,10119,2018,8,"Science (New York, N.Y.)",Quantification of drought during the collapse of the classic Maya civilization,"Nicholas P$Evans$Godwin Laboratory for Palaeoclimate Research, Department of Earth Sciences, University of Cambridge, Cambridge CB2 3EQ, UK. ne243@cam.ac.uk.#Thomas K$Bauska$Godwin Laboratory for Palaeoclimate Research, Department of Earth Sciences, University of Cambridge, Cambridge CB2 3EQ, UK.#Fernando$GzquezSnchez$Godwin Laboratory for Palaeoclimate Research, Department of Earth Sciences, University of Cambridge, Cambridge CB2 3EQ, UK.#Mark$Brenner$Department of Geological Sciences, University of Florida, Gainesville, FL 32611, USA.#Jason H$Curtis$Department of Geological Sciences, University of Florida, Gainesville, FL 32611, USA.#David A$Hodell$Godwin Laboratory for Palaeoclimate Research, Department of Earth Sciences, University of Cambridge, Cambridge CB2 3EQ, UK."
10120,10120,2018,8,"Science (New York, N.Y.)",Giant polarization in super-tetragonal thin films through interphase strain,"Linxing$Zhang$Department of Physical Chemistry, University of Science and Technology Beijing, Beijing 100083, China.#Jun$Chen$Department of Physical Chemistry, University of Science and Technology Beijing, Beijing 100083, China. junchen@ustb.edu.cn xing@ustb.edu.cn.#Longlong$Fan$Department of Physical Chemistry, University of Science and Technology Beijing, Beijing 100083, China.#Oswaldo$Diguez$Department of Materials Science and Engineering, Faculty of Engineering, The Raymond and Beverly Sackler Center for Computational Molecular and Materials Science, Tel Aviv University, Tel Aviv 6997801, Israel.#Jiangli$Cao$Institute of Advanced Materials and Technology, University of Science and Technology Beijing, Beijing 100083, China.#Zhao$Pan$Department of Physical Chemistry, University of Science and Technology Beijing, Beijing 100083, China.#Yilin$Wang$Department of Physical Chemistry, University of Science and Technology Beijing, Beijing 100083, China.#Jinguo$Wang$Department of Materials Science and Engineering, University of Texas at Dallas, Richardson, TX 75080, USA.#Moon$Kim$Department of Materials Science and Engineering, University of Texas at Dallas, Richardson, TX 75080, USA.#Shiqing$Deng$National Center for Electron Microscopy in Beijing, School of Materials Science and Engineering, The State Key Laboratory of New Ceramics and Fine Processing, Key Laboratory of Advanced Materials (MOE), Tsinghua University, Beijing 100084, China.#Jiaou$Wang$Institute of High Energy Physics, Chinese Academy of Sciences, Beijing 100049, China.#Huanhua$Wang$Institute of High Energy Physics, Chinese Academy of Sciences, Beijing 100049, China.#Jinxia$Deng$Department of Physical Chemistry, University of Science and Technology Beijing, Beijing 100083, China.#Ranbo$Yu$Department of Physical Chemistry, University of Science and Technology Beijing, Beijing 100083, China.#James F$Scott$School of Chemistry and School of Physics, St Andrews University, St Andrews, Fife KY16 9ST, Scotland.#Xianran$Xing$Department of Physical Chemistry, University of Science and Technology Beijing, Beijing 100083, China. junchen@ustb.edu.cn xing@ustb.edu.cn."
10121,10121,2018,8,"Science (New York, N.Y.)",Scale-invariant magnetoresistance in a cuprate superconductor,"P$GiraldoGallo$National High Magnetic Field Laboratory (NHMFL), Florida State University, Tallahassee, FL 32310, USA.#J A$Galvis$National High Magnetic Field Laboratory (NHMFL), Florida State University, Tallahassee, FL 32310, USA.#Z$Stegen$National High Magnetic Field Laboratory (NHMFL), Florida State University, Tallahassee, FL 32310, USA.#K A$Modic$Max Planck Institute for Chemical Physics of Solids, D-01187 Dresden, Germany.#F F$Balakirev$Los Alamos National Laboratory, Los Alamos, NM 87545, USA.#J B$Betts$Los Alamos National Laboratory, Los Alamos, NM 87545, USA.#X$Lian$National High Magnetic Field Laboratory (NHMFL), Florida State University, Tallahassee, FL 32310, USA.#C$Moir$National High Magnetic Field Laboratory (NHMFL), Florida State University, Tallahassee, FL 32310, USA.#S C$Riggs$National High Magnetic Field Laboratory (NHMFL), Florida State University, Tallahassee, FL 32310, USA.#J$Wu$Brookhaven National Laboratory (BNL), Upton, NY 11973, USA.#A T$Bollinger$Brookhaven National Laboratory (BNL), Upton, NY 11973, USA.#X$He$Brookhaven National Laboratory (BNL), Upton, NY 11973, USA.#I$Boovi$Brookhaven National Laboratory (BNL), Upton, NY 11973, USA.#B J$Ramshaw$Los Alamos National Laboratory, Los Alamos, NM 87545, USA.#R D$McDonald$Los Alamos National Laboratory, Los Alamos, NM 87545, USA.#G S$Boebinger$National High Magnetic Field Laboratory (NHMFL), Florida State University, Tallahassee, FL 32310, USA.#A$Shekhter$National High Magnetic Field Laboratory (NHMFL), Florida State University, Tallahassee, FL 32310, USA. arkady.shekhter@gmail.com."
