,Unnamed: 0.1,pub_year,pub_month,journal_name,paper_title,author
5062,5062,2018,10,"Science (New York, N.Y.)",Network for safe and secure labs,"james_w.le_duc.usa.texas,zhiming.yuan.china.wuhan"
5064,5064,2018,10,"Science (New York, N.Y.)",Quantum internet: A vision for the road ahead,"stephanie.wehner.netherlands.post,david.elkouss.netherlands.post,ronald.hanson.netherlands.post"
5066,5066,2018,10,"Science (New York, N.Y.)","Response to Comment on ""The plateau of human mortality: Demography of longevity pioneers""","elisabetta.barbi.italy.rome,francesco.lagona.italy.rome,marco.marsili.italy.rome,james_w.vaupel.denmark.odense"
5067,5067,2018,10,"Science (New York, N.Y.)",Hierarchically porous polymer coatings for highly efficient passive daytime radiative cooling,"jyotirmoy.mandal.usa.newyork,yanke.fu.usa.newyork,adam_c.overvig.usa.newyork,mingxin.jia.usa.newyork,kerui.sun.usa.newyork,norman_n.shi.usa.newyork,nanfang.yu.usa.newyork,yuan.yang.usa.newyork"
5068,5068,2018,10,"Science (New York, N.Y.)",Generation of human oogonia from induced pluripotent stem cells in vitro,"chika.yamashiro.japan.kyoto,kotaro.sasaki.japan.kyoto,yukihiro.yabuta.japan.kyoto,yoji.kojima.japan.kyoto,tomonori.nakamura.japan.kyoto,ikuhiro.okamoto.japan.kyoto,shihori.yokobayashi.japan.kyoto,yusuke.murase.japan.kyoto,yukiko.ishikura.japan.kyoto,kenjiro.shirane.japan.fukuoka,hiroyuki.sasaki.japan.fukuoka,takuya.yamamoto.japan.kyoto,mitinori.saitou.japan.kyoto"
5070,5070,2018,10,"Science (New York, N.Y.)",Structure of the human voltage-gated sodium channel Na<sub>v</sub>1.4 in complex with β1,"xiaojing.pan.china.beijing,zhangqiang.li.china.beijing,qiang.zhou.china.beijing,huaizong.shen.china.beijing,kun.wu.china.beijing,xiaoshuang.huang.china.beijing,jiaofeng.chen.china.beijing,juanrong.zhang.china.beijing,xuechen.zhu.china.beijing,jianlin.lei.china.beijing,wei.xiong.china.beijing,haipeng.gong.china.beijing,bailong.xiao.china.beijing,nieng.yan.china.beijing"
5071,5071,2018,10,"Science (New York, N.Y.)",The opium poppy genome and morphinan production,"li.guo.china.xian,thilo.winzer.united_kingdom.york,xiaofei.yang.china.xian,yi.li.united_kingdom.york,zemin.ning.united_kingdom.cambridge,zhesi.he.united_kingdom.york,roxana.teodor.united_kingdom.york,ying.lu.china.shanghai,tim_a.bowser.australia.vic,ian_a.graham.united_kingdom.york,kai.ye.china.xian"
5074,5074,2018,10,Cell,SnapShot: Biology of Genetic Ataxias,"ilse.eidhof.netherlands.nijmegen,bart_p.van_de_warrenburg.netherlands.nijmegen,annette.schenck.netherlands.nijmegen"
5079,5079,2018,10,Cell,Determinants of Polar versus Nematic Organization in Networks of Dynamic Microtubules and Mitotic Motors,"johanna.roostalu.united_kingdom.london,jamie.rickman.united_kingdom.london,claire.thomas.united_kingdom.london,thomas.surrey.united_kingdom.london"
5081,5081,2018,10,Cell,The Basolateral Amygdala Is Essential for Rapid Escape: A Human and Rodent Study,"david.terburg.south_africa.capetown,diego.scheggia.switzerland.lausanne,rodrigo.triana_del_rio.switzerland.lausanne,floris.klumpers.netherlands.nijmegen,alexandru_cristian.ciobanu.switzerland.lausanne,barak.morgan.south_africa.capetown,estrella_r.montoya.netherlands.utrecht,peter_a.bos.netherlands.utrecht,gion.giobellina.switzerland.lausanne,erwin_h.van_den_burg.switzerland.lausanne,beatrice.de_gelder.netherlands.maastricht,dan_j.stein.south_africa.capetown,ron.stoop.switzerland.lausanne,jack.van_honk.south_africa.capetown"
