,Unnamed: 0.1,pub_year,pub_month,journal_name,paper_title,author
12639,12639,2018,7,Nature plants,Publisher Correction: The early history of wheat in China from <sup>14</sup>C dating and Bayesian chronological modelling,"tengwen.long.germany.berlin,christian.leipe.germany.berlin,guiyun.jin.china.jinan,mayke.wagner.germany.berlin,rongzhen.guo.china.jinan,oskar.schrder.germany.berlin,pavel_e.tarasov.germany.berlin"
12640,12640,2018,7,Nature plants,Precision genome engineering through adenine base editing in plants,"beumchang.kang.south_korea.daejeon,jaeyoung.yun.south_korea.daejeon,sangtae.kim.south_korea.daejeon,youjin.shin.south_korea.daejeon,jahee.ryu.south_korea.daejeon,minkyung.choi.south_korea.daejeon,je_wook.woo.south_korea.daejeon,jinsoo.kim.south_korea.daejeon"
12643,12643,2018,7,Nature protocols,Surface-wetting characterization using contact-angle measurements,"tommi.huhtamki.finland.espoo,xuelin.tian.finland.espoo,juuso_t.korhonen.finland.espoo,robin_h_a.ras.finland.espoo"
12646,12646,2018,7,Nature protocols,In vitro generation of mouse polarized embryo-like structures from embryonic and trophoblast stem cells,"sarah_ellys.harrison.united_kingdom.cambridge,berna.sozen.united_kingdom.cambridge,magdalena.zernickagoetz.united_kingdom.cambridge"
12647,12647,2018,7,Nature protocols,Programming DNA origami assembly for shape-resolved nanomechanical imaging labels,"jie.chao.china.nanjing,honglu.zhang.china.shanghai,yikang.xing.china.nanjing,qian.li.china.shanghai,huajie.liu.china.shanghai,lihua.wang.china.shanghai,lianhui.wang.china.nanjing,chunhai.fan.china.shanghai"
12648,12648,2018,7,Nature protocols,Sucrose preference test for measurement of stress-induced anhedonia in mice,"mengying.liu.china.nanjing,chunyu.yin.china.nanjing,lijuan.zhu.china.nanjing,xianhui.zhu.china.nanjing,chu.xu.china.nanjing,chunxia.luo.china.nanjing,hongshan.chen.china.nanjing,dongya.zhu.china.nanjing,qigang.zhou.china.nanjing"
12650,12650,2018,7,Nature protocols,High-throughput imaging flow cytometry by optofluidic time-stretch microscopy,"cheng.lei.japan.tokyo,hirofumi.kobayashi.japan.tokyo,yi.wu.japan.tokyo,akihiro.isozaki.japan.tokyo,atsushi.yasumoto.japan.tokyo,hideharu.mikami.japan.tokyo,takuro.ito.japan.kawaguchi,nao.nitta.japan.kawaguchi,takeaki.sugimura.japan.kawaguchi,yutaka.yatomi.japan.tokyo,yasuyuki.ozeki.japan.tokyo,keisuke.goda.japan.tokyo"
12651,12651,2018,7,Nature protocols,Standardized assays for determining the catalytic activity and kinetics of peroxidase-like nanozymes,"bing.jiang.china.beijing,demin.duan.china.beijing,lizeng.gao.china.yangzhou,mengjie.zhou.china.beijing,kelong.fan.china.beijing,yan.tang.china.yangzhou,juqun.xi.china.yangzhou,yuhai.bi.china.beijing,zhou.tong.china.beijing,george_fu.gao.china.beijing,ni.xie.china.shenzhen,aifa.tang.china.shenzhen,guohui.nie.china.shenzhen,minmin.liang.china.beijing,xiyun.yan.china.beijing"
12652,12652,2018,7,Nature protocols,Reply to 'Defining distance restraints in HADDOCK',"zsuzsanna.orbnnmeth.austria.vienna,rebecca.beveridge.austria.vienna,david_m.hollenstein.austria.vienna,evelyn.rampler.austria.vienna,thomas.stranzl.austria.vienna,otto.hudecz.austria.vienna,johannes.doblmann.austria.vienna,peter.schlgelhofer.austria.vienna,karl.mechtler.austria.vienna"
12654,12654,2018,7,Nature protocols,Author Correction: Structural prediction of protein models using distance restraints derived from cross-linking mass spectrometry data,"zsuzsanna.orbnnmeth.austria.vienna,rebecca.beveridge.austria.vienna,david_m.hollenstein.austria.vienna,evelyn.rampler.austria.vienna,thomas.stranzl.austria.vienna,otto.hudecz.austria.vienna,johannes.doblmann.austria.vienna,peter.schlgelhofer.austria.vienna,karl.mechtler.austria.vienna"
