,Unnamed: 0.1,pub_year,pub_month,journal_name,paper_title,author
10120,10120,2018,8,"Science (New York, N.Y.)",Giant polarization in super-tetragonal thin films through interphase strain,"linxing.zhang.china.beijing,jun.chen.china.beijing,longlong.fan.china.beijing,oswaldo.diguez.israel.telaviv,jiangli.cao.china.beijing,zhao.pan.china.beijing,yilin.wang.china.beijing,shiqing.deng.china.beijing,jiaou.wang.china.beijing,huanhua.wang.china.beijing,jinxia.deng.china.beijing,ranbo.yu.china.beijing,xianran.xing.china.beijing"
10122,10122,2018,8,"Science (New York, N.Y.)",Selective trade-offs maintain alleles underpinning complex trait variation in plants,"ashley.troth.usa.durham,joshua_r.puzey.usa.durham,rebecca_s.kim.usa.durham,john_h.willis.usa.durham"
10127,10127,2018,8,"Science (New York, N.Y.)",British Columbia's wildlife model reform,"kyle_a.artelle.canada.victoria,faisal_m.moola.canada.sidney,paul_c.paquet.canada.victoria,chris_t.darimont.canada.victoria"
10131,10131,2018,8,"Science (New York, N.Y.)",Shouldering responsibility,"stephen_m.fleming.united_kingdom.london,dan.bang.united_kingdom.london"
10132,10132,2018,8,"Science (New York, N.Y.)",A call for seagrass protection,"leanne_c.cullenunsworth.united_kingdom.park,richard.unsworth.united_kingdom.singleton"
10142,10142,2018,8,"Science (New York, N.Y.)",Multiplexed protein maps link subcellular organization to cellular states,"gabriele.gut.switzerland.zurich,markus_d.herrmann.switzerland.zurich,lucas.pelkmans.switzerland.zurich"
10144,10144,2018,8,"Science (New York, N.Y.)",Computational and neurobiological foundations of leadership decisions,"micah_g.edelson.switzerland.zurich,rafael.polania.switzerland.zurich,christian_c.ruff.switzerland.zurich,ernst.fehr.switzerland.zurich,todd_a.hare.switzerland.zurich"
10158,10158,2018,8,Cell stem cell,Intestinal Crypts Assume the Fetal Position in Response to Injury,"adam_r.pont.usa.newyork,kelley_s.yan.usa.newyork"
10159,10159,2018,8,Cell stem cell,Time Matters: Gene Editing at the Mouse 2-Cell Embryo Stage Boosts Knockin Efficiency,"alvaro.plaza_reyes.sweden.stockholm,fredrik.lanner.sweden.stockholm"
10166,10166,2018,8,Cell stem cell,GRHL2-Dependent Enhancer Switching Maintains a Pluripotent Stem Cell Transcriptional Subnetwork after Exit from Naive Pluripotency,"amy_f.chen.usa.california,raga.krishnakumar.usa.california,jacob_w.freimer.usa.california,brian.deveale.usa.california,robert.blelloch.usa.california"
