,Unnamed: 0.1,pub_year,pub_month,journal_name,paper_title,author
18004,18004,2021,4,Cell reports,A membrane arm of mitochondrial complex I sufficient to promote respirasome formation,"hezhi.fang.china.wenzhou,xianglai.ye.china.wenzhou,jie.xie.china.wenzhou,yuanyuan.li.china.wenzhou,haiyan.li.china.wenzhou,xinzhu.bao.china.wenzhou,yue.yang.china.wenzhou,zifan.lin.china.wenzhou,manli.jia.china.wenzhou,qing.han.china.wenzhou,jingjing.zhu.china.wenzhou,xueyun.li.china.wenzhou,qiongya.zhao.china.hangzhou,yanling.yang.china.beijing,jianxin.lyu.china.hangzhou"
18007,18007,2021,4,Nature communications,Steller's sea cow genome suggests this species began going extinct before the arrival of Paleolithic humans,"fedor_s.sharko.russia.moscow,eugenia_s.boulygina.russia.moscow,svetlana_v.tsygankova.russia.moscow,natalia_v.slobodova.russia.moscow,dmitry_a.alekseev.russia.moscow,anna_a.krasivskaya.russia.moscow,sergey_m.rastorguev.russia.moscow,alexei_n.tikhonov.russia.saintpetersburg"
18008,18008,2021,4,Nature communications,EFA6B regulates a stop signal for collective invasion in breast cancer,"racha.fayad.france.valbonne,monserrat_vzquez.rojas.france.valbonne,mariagrazia.partisani.france.valbonne,pascal.finetti.france.marseille,shiraz.dib.france.valbonne,sophie.abelanet.france.valbonne,virginie.virolle.france.nice,anne.farina.france.marseille,olivier.cabaud.france.marseille,marc.lopez.france.marseille,daniel.birnbaum.france.marseille,franois.bertucci.france.marseille,michel.franco.france.valbonne,frdric.luton.france.valbonne"
18009,18009,2021,4,Nature communications,Incommensurate smectic phase in close proximity to the high-T<sub>c</sub> superconductor FeSe/SrTiO<sub>3</sub>,"yonghao.yuan.china.beijing,xuemin.fan.china.beijing,xintong.wang.china.beijing,ke.he.china.beijing,yan.zhang.china.beijing,qikun.xue.china.beijing,wei.li.china.beijing"
18010,18010,2021,4,Nature communications,Male fertility thermal limits predict vulnerability to climate warming,"belinda.van_heerwaarden.australia.vic,carla_m.sgr.australia.vic"
18012,18012,2021,4,Nature communications,Discovery of temperature-induced stability reversal in perovskites using high-throughput robotic learning,"yicheng.zhao.germany.erlangen,jiyun.zhang.germany.erlangen,zhengwei.xu.china.changsha,stefan.langner.germany.erlangen,thomas.heumueller.germany.erlangen,yi.hou.canada.toronto,jack.elia.germany.erlangen,ning.li.germany.erlangen,gebhard_j.matt.germany.erlangen,xiaoyan.du.germany.erlangen,wei.meng.germany.erlangen,andres.osvet.germany.erlangen,kaicheng.zhang.germany.erlangen,tobias.stubhan.germany.erlangen,yexin.feng.china.changsha,jens.hauch.germany.erlangen,edward_h.sargent.canada.toronto,christoph_j.brabec.germany.erlangen"
18014,18014,2021,4,Nature communications,Cell-type-specific profiling of loaded miRNAs from Caenorhabditis elegans reveals spatial and temporal flexibility in Argonaute loading,"christopher_a.brosnan.australia.brisbane,alexander_j.palmer.australia.brisbane,steven.zuryn.australia.brisbane"
18016,18016,2021,4,Nature communications,Exciton-acoustic phonon coupling revealed by resonant excitation of single perovskite nanocrystals,"yan.lv.china.nanjing,chunyang.yin.china.nanjing,chunfeng.zhang.china.nanjing,xiaoyong.wang.china.nanjing,min.xiao.china.nanjing"
18017,18017,2021,4,Nature communications,EpCAM promotes endosomal modulation of the cortical RhoA zone for epithelial organization,"ccile.gaston.france.paris,simon.de_beco.france.paris,bryant.doss.singapore.singapore,meng.pan.singapore.singapore,estelle.gauquelin.france.paris,joseph.dalessandro.france.paris,chwee_teck.lim.singapore.singapore,benoit.ladoux.france.paris,delphine.delacour.france.paris"
18018,18018,2021,4,Nature communications,"Direct 1,3-butadiene biosynthesis in Escherichia coli via a tailored ferulic acid decarboxylase mutant","yutaro.mori.japan.yokohama,shuhei.noda.japan.yokohama,tomokazu.shirai.japan.yokohama,akihiko.kondo.japan.yokohama"
18020,18020,2021,4,Nature communications,On the limitations in assessing stability of oxygen evolution catalysts using aqueous model electrochemical cells,"julius.knppel.germany.erlangen,daniel.escaleralpez.germany.erlangen,kevin.stojanovski.germany.erlangen,markus.bierling.germany.erlangen,thomas.bhm.germany.erlangen,simon.thiele.germany.erlangen,serhiy.cherevko.germany.erlangen"
18021,18021,2021,4,Nature communications,High-performance large-area quasi-2D perovskite light-emitting diodes,"changjiu.sun.china.tianjin,yuanzhi.jiang.china.tianjin,minghuan.cui.china.xinxiang,lu.qiao.china.beijing,junli.wei.china.tianjin,yanmin.huang.china.tianjin,li.zhang.china.tianjin,tingwei.he.china.tianjin,saisai.li.china.tianjin,hsienyi.hsu.china.hongkong,chaochao.qin.china.xinxiang,run.long.china.beijing,mingjian.yuan.china.tianjin"
18026,18026,2021,4,Nature communications,Structural basis of norepinephrine recognition and transport inhibition in neurotransmitter transporters,"shabareesh.pidathala.india.bangalore,aditya_kumar.mallela.india.bangalore,deepthi.joseph.india.bangalore,aravind.penmatsa.india.bangalore"
18027,18027,2021,4,Nature communications,2D vanadium carbide MXenzyme to alleviate ROS-mediated inflammatory and neurodegenerative diseases,"wei.feng.china.shanghai,xiuguo.han.china.shanghai,hui.hu.china.shanghai,meiqi.chang.china.shanghai,li.ding.china.shanghai,huijing.xiang.china.shanghai,yu.chen.china.shanghai,yuehua.li.china.shanghai"
