,Unnamed: 0.1,pub_year,pub_month,journal_name,paper_title,author
15439,15439,2021,5,"Science (New York, N.Y.)",Structure reveals the activation mechanism of the MC4 receptor to initiate satiation signaling,"hadar.israeli.israel.rehovot,oksana.degtjarik.israel.rehovot,fabrizio.fierro.israel.rehovot,vidicha.chunilal.united_kingdom.london,amandeep_kaur.gill.united_kingdom.london,nicolas_j.roth.united_kingdom.london,joaquin.botta.united_kingdom.london,vadivel.prabahar.israel.rehovot,yoav.peleg.israel.rehovot,li_f.chan.united_kingdom.london,danny.benzvi.israel.jerusalem,peter_j.mccormick.united_kingdom.london,masha_y.niv.israel.rehovot,moran.shalevbenami.israel.rehovot"
15444,15444,2021,5,Cell chemical biology,How do you mend inactive tumor suppressor mutants? You glue them,"akiko.hata.usa.california,giorgio.lagna.usa.california"
15446,15446,2021,5,Cell chemical biology,Small molecule targeting of biologically relevant RNA tertiary and quaternary structures,"martina.zafferani.usa.durham,amanda_e.hargrove.usa.durham"
15448,15448,2021,5,Cell chemical biology,Multiple unbiased approaches identify oxidosqualene cyclase as the molecular target of a promising anti-leishmanial,"luciana_s.paradela.united_kingdom.street,richard_j.wall.united_kingdom.street,sandra.carvalho.united_kingdom.street,giulia.chemi.united_kingdom.street,victoriano.corpaslopez.united_kingdom.street,eoin.moynihan.united_kingdom.street,davide.bello.united_kingdom.street,stephen.patterson.united_kingdom.street,maria_lucia_s.gther.united_kingdom.street,alan_h.fairlamb.united_kingdom.street,michael_a_j.ferguson.united_kingdom.street,fabio.zuccotto.united_kingdom.street,ian_h.gilbert.united_kingdom.street,susan.wyllie.united_kingdom.street"
15450,15450,2021,5,Cell chemical biology,Phosphorylation-regulated HMGA1a-P53 interaction unveils the function of HMGA1a acidic tail phosphorylations via synthetic proteins,"tongyao.wei.china.hongkong,heng.liu.china.hongkong,bizhu.chu.china.shenzhen,pilar.blasco.china.hongkong,zheng.liu.china.hongkong,ruijun.tian.china.shenzhen,david_xiang.li.china.hongkong,xuechen.li.china.hongkong"
15451,15451,2021,5,Cell chemical biology,Light-controllable RNA-protein devices for translational regulation of synthetic mRNAs in mammalian cells,"hideyuki.nakanishi.japan.tokyo,tatsuyuki.yoshii.japan.saitama,shunsuke.kawasaki.japan.kyoto,karin.hayashi.japan.kyoto,keita.tsutsui.japan.nagoya,choji.oki.japan.nagoya,shinya.tsukiji.japan.nagoya,hirohide.saito.japan.kyoto"
15454,15454,2021,5,Cell chemical biology,Formation of an aminovinyl-cysteine residue in thioviridamides occurs through a path independent of known lanthionine synthetase activity,"yanping.qiu.china.shanghai,jingyu.liu.china.shanghai,yuqing.li.china.shanghai,yanqing.xue.china.shanghai,wen.liu.china.shanghai"
15462,15462,2021,5,Nature communications,A pan-African spatial assessment of human conflicts with lions and elephants,"enrico.di_minin.finland.helsinki,rob.slotow.south_africa.durban,christoph.fink.finland.helsinki,craig.packer.south_africa.durban"
15464,15464,2021,5,Nature communications,Production of viable chicken by allogeneic transplantation of primordial germ cells induced from somatic cells,"ruifeng.zhao.china.yangzhou,qisheng.zuo.china.yangzhou,xia.yuan.china.yangzhou,kai.jin.china.yangzhou,jing.jin.china.yangzhou,ying.ding.china.yangzhou,chen.zhang.china.yangzhou,tingting.li.china.yangzhou,jingyi.jiang.china.yangzhou,jiancheng.li.china.yangzhou,ming.zhang.china.yangzhou,xiang.shi.china.yangzhou,hongyan.sun.china.yangzhou,yani.zhang.china.yangzhou,qi.xu.china.yangzhou,guobin.chang.china.yangzhou,zhenhua.zhao.china.yangzhou,bing.li.china.yangzhou,xinsheng.wu.china.yangzhou,yang.zhang.china.yangzhou,guohong.chen.china.yangzhou,bichun.li.china.yangzhou"
15465,15465,2021,5,Nature communications,Genetic architecture and lifetime dynamics of inbreeding depression in a wild mammal,"m_a.stoffel.united_kingdom.edinburgh,s_e.johnston.united_kingdom.edinburgh,j_g.pilkington.united_kingdom.edinburgh,j_m.pemberton.united_kingdom.edinburgh"
