,Unnamed: 0.1,pub_year,pub_month,journal_name,paper_title,author
16779,16779,2020,4,Nature communications,A vaccine-based nanosystem for initiating innate immunity and improving tumor immunotherapy,"diwei.zheng.china.wuhan,fan.gao.china.wuhan,qian.cheng.china.wuhan,peng.bao.china.wuhan,xue.dong.china.wuhan,jinxuan.fan.china.wuhan,wen.song.china.wuhan,xuan.zeng.china.wuhan,sixue.cheng.china.wuhan,xianzheng.zhang.china.wuhan"
16780,16780,2020,4,Nature communications,Macroscopic Polarization Change via Electron Transfer in a Valence Tautomeric Cobalt Complex,"shuqi.wu.japan.fukuoka,meijiao.liu.japan.fukuoka,kaige.gao.japan.fukuoka,shinji.kanegawa.japan.fukuoka,yusuke.horie.japan.kanagawa,genki.aoyama.japan.kanagawa,hajime.okajima.japan.kanagawa,akira.sakamoto.japan.kanagawa,michael_l.baker.united_kingdom.manchester,myron_s.huzan.united_kingdom.manchester,tsukasa.abe.japan.fukuoka,yoshihito.shiota.japan.fukuoka,kazunari.yoshizawa.japan.fukuoka,wenhuang.xu.japan.fukuoka,huizhong.kou.china.beijing,osamu.sato.japan.fukuoka"
16781,16781,2020,4,Nature communications,Methylglyoxal couples metabolic and translational control of Notch signalling in mammalian neural stem cells,"deivid_carvalho.rodrigues.canada.toronto,emily_m.harvey.canada.calgary,rejitha.suraj.canada.calgary,sarah_l.erickson.canada.calgary,lamees.mohammad.canada.calgary,mengli.ren.china.chongqing,hongrui.liu.canada.calgary,guiqiong.he.china.chongqing,david_r.kaplan.canada.toronto,james.ellis.canada.toronto,guang.yang.canada.toronto"
16782,16782,2020,4,Nature communications,Identification of therapeutics that target eEF1A2 and upregulate utrophin A translation in dystrophic muscles,"christine.pladeau.canada.ottawa,nadine.adam.canada.ottawa,lucas_m.bronicki.canada.ottawa,adle.coriati.canada.ottawa,mohamed.thabet.canada.ottawa,hasanen.alrewashdy.canada.ottawa,jason.vanstone.canada.ottawa,alan.mears.canada.ottawa,jeanmarc.renaud.canada.ottawa,martin.holcik.canada.ottawa,bernard_j.jasmin.canada.ottawa"
16783,16783,2020,4,Nature communications,Vertical two-dimensional layered fused aromatic ladder structure,"hyukjun.noh.south_korea.ulsan,yoonkwang.im.south_korea.ulsan,sooyoung.yu.south_korea.ulsan,jeongmin.seo.south_korea.ulsan,javeed.mahmood.south_korea.ulsan,jongbeom.baek.south_korea.ulsan"
16787,16787,2020,4,Nature communications,Opportunities for big data in conservation and sustainability,"rebecca_k.runting.australia.vic,stuart.phinn.australia.brisbane,zunyi.xie.australia.brisbane,oscar.venter.canada.george,james_e_m.watson.australia.brisbane"
16789,16789,2020,4,Nature communications,The UPR sensor IRE1α and the adenovirus E3-19K glycoprotein sustain persistent and lytic infections,"vibhu.prasad.switzerland.zurich,maarit.suomalainen.switzerland.zurich,yllza.jasiqi.switzerland.zurich,silvio.hemmi.switzerland.zurich,louise.hosie.united_kingdom.coventry,hansgerhard.burgert.united_kingdom.coventry,urs_f.greber.switzerland.zurich"
16793,16793,2020,4,Nature communications,Decoding the stoichiometric composition and organisation of bacterial metabolosomes,"mengru.yang.united_kingdom.liverpool,deborah_m.simpson.united_kingdom.liverpool,nicolas.wenner.united_kingdom.liverpool,philip.brownridge.united_kingdom.liverpool,victoria_m.harman.united_kingdom.liverpool,jay_c_d.hinton.united_kingdom.liverpool,robert_j.beynon.united_kingdom.liverpool,luning.liu.united_kingdom.liverpool"
16794,16794,2020,4,Nature communications,Uncoupling of invasive bacterial mucosal immunogenicity from pathogenicity,"simona_p.pfister.switzerland.bern,olivier_p.schren.switzerland.bern,luca.beldi.switzerland.bern,andrea.printz.switzerland.bern,matheus_d.notter.switzerland.bern,mohana.mukherjee.switzerland.bern,hai.li.switzerland.bern,julien_p.limenitakis.switzerland.bern,joel_p.werren.switzerland.bern,disha.tandon.switzerland.bern,miguelangel.cuenca.switzerland.bern,stefanie.hagemann.switzerland.bern,stephanie_s.uster.switzerland.bern,miguel_a.terrazos.switzerland.bern,mercedes.gomez_de_agero.switzerland.bern,christian_m.schrch.switzerland.bern,fernanda_m.coelho.switzerland.bern,maria_l.balmer.switzerland.basel,siegfried.hapfelmeier.switzerland.bern"
16795,16795,2020,4,Nature communications,Ptch2/Gas1 and Ptch1/Boc differentially regulate Hedgehog signalling in murine primordial germ cell migration,"yeonjoo.kim.united_kingdom.london,jiyoung.lee.united_kingdom.london,maisa.seppala.united_kingdom.london,martyn_t.cobourne.united_kingdom.london,soohyun.kim.united_kingdom.london"
16797,16797,2020,4,Nature communications,Confining H<sub>3</sub>PO<sub>4</sub> network in covalent organic frameworks enables proton super flow,"shanshan.tao.singapore.singapore,lipeng.zhai.singapore.singapore,a_d.dinga_wonanke.united_kingdom.clifton,matthew_a.addicoat.united_kingdom.clifton,qiuhong.jiang.singapore.singapore,donglin.jiang.singapore.singapore"
16799,16799,2020,4,Nature communications,Targeting zonulin and intestinal epithelial barrier function to prevent onset of arthritis,"narges.tajik.germany.erlangen,michael.frech.germany.erlangen,oscar.schulz.germany.erlangen,fabian.schlter.germany.erlangen,sbastien.lucas.germany.erlangen,vugar.azizov.germany.erlangen,kerstin.drholz.germany.erlangen,franziska.steffen.germany.erlangen,yasunori.omata.germany.erlangen,andreas.rings.germany.stuttgart,marko.bertog.germany.erlangen,aroldo.rizzo.italy.palermo,aida.iljazovic.germany.braunschweig,marijana.basic.germany.hannover,arnd.kleyer.germany.erlangen,stephan.culemann.germany.erlangen,gerhard.krnke.germany.erlangen,yubin.luo.china.chengdu,udo_s.gaipl.germany.erlangen,benjamin.frey.germany.erlangen,till.strowig.germany.braunschweig,kerstin.sarter.germany.erlangen,stephan_c.bischoff.germany.stuttgart,juan_d.caete.spain.barcelona,francesco.ciccia.italy.palermo,georg.schett.germany.erlangen,mario_m.zaiss.germany.erlangen"
