,Unnamed: 0.1,pub_year,pub_month,journal_name,paper_title,author
11985,11985,2020,7,Nature communications,Strain engineering of two-dimensional multilayered heterostructures for beyond-lithium-based rechargeable batteries,"pan.xiong.australia.sydney,fan.zhang.australia.sydney,xiuyun.zhang.china.yangzhou,shijian.wang.australia.sydney,hao.liu.australia.sydney,bing.sun.australia.sydney,jinqiang.zhang.australia.sydney,yi.sun.china.yangzhou,renzhi.ma.japan.ibaraki,yoshio.bando.japan.ibaraki,cuifeng.zhou.australia.sydney,zongwen.liu.australia.sydney,takayoshi.sasaki.japan.ibaraki,guoxiu.wang.australia.sydney"
11992,11992,2020,7,Science advances,General description for nonequilibrium steady states in periodically driven dissipative quantum systems,"tatsuhiko_n.ikeda.japan.kashiwa,masahiro.sato.japan.ibaraki"
11995,11995,2020,7,Science advances,Fumarolic-like activity on carbonaceous chondrite parent body,"clment.ganino.france.valbonne,guy.libourel.france.nice"
12001,12001,2020,7,Science advances,Engineering bacterial outer membrane vesicles as transdermal nanoplatforms for photo-TRAIL-programmed therapy against melanoma,"lihua.peng.china.hangzhou,maoze.wang.china.hangzhou,yang.chu.china.hangzhou,lei.zhang.china.nanjing,jie.niu.china.hangzhou,haitao.shao.china.hangzhou,tiejun.yuan.china.hangzhou,jianqing.gao.china.hangzhou,xinghai.ning.china.nanjing"
12005,12005,2020,7,Science advances,In situ monitoring of exopolymer-dependent Mn mineralization on bacterial surfaces,"thas.couasnon.france.paris,damien.alloyeau.france.paris,bndicte.mnez.france.paris,franois.guyot.france.paris,jeanmarc.ghigo.france.paris,alexandre.glabert.france.paris"
12007,12007,2020,7,Science advances,Three-dimensional chromatin interactions remain stable upon CAG/CTG repeat expansion,"gustavo_a.ruiz_buenda.switzerland.lausanne,marion.leleu.switzerland.lausanne,flavia.marzetta.switzerland.lausanne,ludovica.vanzan.switzerland.geneva,jennifer_y.tan.switzerland.lausanne,victor.ythier.switzerland.geneva,ana_c.marques.switzerland.lausanne,tuncay.baubec.switzerland.zurich,rabih.murr.switzerland.geneva,ioannis.xenarios.switzerland.lausanne"
12010,12010,2020,7,Science immunology,"Human effector T cells express TOX-Not so ""TOX""ic after all","daniel_t.utzschneider.australia.melbourne,axel.kallies.australia.melbourne"
12011,12011,2020,7,Science immunology,TOX is expressed by exhausted and polyfunctional human effector memory CD8<sup>+</sup> T cells,"takuya.sekine.sweden.stockholm,andr.perezpotti.sweden.stockholm,jeanbaptiste.gorin.sweden.stockholm,emma.gostick.united_kingdom.cardiff,sian.llewellynlacey.united_kingdom.cardiff,quirin.hammer.sweden.stockholm,sara.falckjones.sweden.stockholm,sindhu.vangeti.sweden.stockholm,meng.yu.sweden.stockholm,anna.smedsrensen.sweden.stockholm,ahmed.gaballa.sweden.stockholm,michael.uhlin.sweden.stockholm,johan_k.sandberg.sweden.stockholm,christian.brander.spain.badalona,piotr.nowak.sweden.stockholm,paul_a.goepfert.usa.birmingham,david_a.price.united_kingdom.cardiff,marcus.buggert.sweden.stockholm"
12013,12013,2020,7,"Science (New York, N.Y.)",Number of HIV-1 founder variants is determined by the recency of the source partner infection,"ch_julin.villabonaarenas.united_kingdom.london,matthew.hall.united_kingdom.oxford,katrina_a.lythgoe.united_kingdom.oxford,roland_r.regoes.switzerland.zurich,stphane.hu.united_kingdom.london,katherine_e.atkins.united_kingdom.london"
12014,12014,2020,7,"Science (New York, N.Y.)",A piperidinium salt stabilizes efficient metal-halide perovskite solar cells,"yenhung.lin.united_kingdom.oxford,nobuya.sakai.united_kingdom.oxford,peimei.da.united_kingdom.oxford,jiaying.wu.united_kingdom.london,harry_c.sansom.united_kingdom.oxford,alexandra_j.ramadan.united_kingdom.oxford,suhas.mahesh.united_kingdom.oxford,junliang.liu.united_kingdom.oxford,robert_d_j.oliver.united_kingdom.oxford,jongchul.lim.united_kingdom.oxford,kshama.sharma.india.hyderabad,p_k.madhu.india.hyderabad,pabitra_k.nayak.united_kingdom.oxford,chris_r_m.grovenor.united_kingdom.oxford,michael_b.johnston.united_kingdom.oxford,james_r.durrant.united_kingdom.london,james_m.ball.united_kingdom.oxford,bernard.wenger.united_kingdom.oxford,henry_j.snaith.united_kingdom.oxford"
12016,12016,2020,7,"Science (New York, N.Y.)",An ideal Josephson junction in an ultracold two-dimensional Fermi gas,"niclas.luick.germany.hamburg,lennart.sobirey.germany.hamburg,markus.bohlen.germany.hamburg,vijay_pal.singh.germany.hamburg,ludwig.mathey.germany.hamburg,thomas.lompe.germany.hamburg,henning.moritz.germany.hamburg"
12017,12017,2020,7,"Science (New York, N.Y.)",Strongly correlated superfluid order parameters from dc Josephson supercurrents,"w_j.kwon.italy.sestofiorentino,r.panza.italy.sestofiorentino,m.inguscio.italy.sestofiorentino,m.zaccanti.italy.sestofiorentino,f.scazza.italy.sestofiorentino,g.roati.italy.sestofiorentino"
12019,12019,2020,7,"Science (New York, N.Y.)",Thermal bottlenecks in the life cycle define climate vulnerability of fish,"flemming_t.dahlke.germany.centre,sylke.wohlrab.germany.centre,martin.butzin.germany.centre,hansotto.prtner.germany.centre"
12021,12021,2020,7,"Science (New York, N.Y.)",Improve alignment of research policy and societal values,"peter.novitzky.netherlands.wageningen,vincent.blok.netherlands.wageningen,robert.braun.austria.vienna,tung_tung.chan.netherlands.leiden,wout.lamers.netherlands.leiden,anne.loeber.netherlands.amsterdam,ingeborg.meijer.netherlands.leiden,erich.griessler.austria.vienna"
12029,12029,2020,7,"Science (New York, N.Y.)",A phage-encoded anti-CRISPR enables complete evasion of type VI-A CRISPR-Cas immunity,"alexander_j.meeske.usa.newyork,ning.jia.usa.newyork,alice_k.cassel.usa.newyork,albina.kozlova.usa.newyork,dinshaw_j.patel.usa.newyork,luciano_a.marraffini.usa.newyork"
12030,12030,2020,7,"Science (New York, N.Y.)",Development of an inactivated vaccine candidate for SARS-CoV-2,"qiang.gao.china.beijing,linlin.bao.china.beijing,haiyan.mao.china.hangzhou,lin.wang.china.beijing,kangwei.xu.china.beijing,minnan.yang.china.beijing,yajing.li.china.beijing,ling.zhu.china.beijing,nan.wang.china.beijing,zhe.lv.china.beijing,hong.gao.china.beijing,xiaoqin.ge.china.beijing,biao.kan.china.beijing,yaling.hu.china.beijing,jiangning.liu.china.beijing,fang.cai.china.beijing,deyu.jiang.china.beijing,yanhui.yin.china.beijing,chengfeng.qin.china.beijing,jing.li.china.beijing,xuejie.gong.china.beijing,xiuyu.lou.china.hangzhou,wen.shi.china.hangzhou,dongdong.wu.china.beijing,hengming.zhang.china.beijing,lang.zhu.china.beijing,wei.deng.china.beijing,yurong.li.china.beijing,jinxing.lu.china.beijing,changgui.li.china.beijing,xiangxi.wang.china.beijing,weidong.yin.china.beijing,yanjun.zhang.china.hangzhou,chuan.qin.china.beijing"
