,Unnamed: 0.1,pub_year,pub_month,journal_name,paper_title,author
7192,7192,2020,9,PLoS neglected tropical diseases,Land cover affects microclimate and temperature suitability for arbovirus transmission in an urban landscape,"michael_c.wimberly.usa.oklahoma,justin_k.davis.usa.oklahoma,michelle_v.evans.usa.georgia,andrea.hess.usa.oklahoma,philip_m.newberry.usa.georgia,nicole.solanoasamoah.usa.georgia,courtney_c.murdock.usa.georgia"
7194,7194,2020,9,PLoS neglected tropical diseases,Bayesian estimation of Lassa virus epidemiological parameters: Implications for spillover prevention using wildlife vaccination,"scott_l.nuismer.usa.idaho,andrew_j.basinski.usa.idaho,nathan.layman.usa.idaho,kyle.rosenke.usa.montana,brian.bird.usa.california,michael.jarvis.united_kingdom.devon,peter.barry.usa.california,patrick_w.hanley.usa.montana,elisabeth.fichetcalvet.germany.hamburg"
7198,7198,2020,9,PLoS pathogens,NLRX1 is a key regulator of immune signaling during invasive pulmonary aspergillosis,"bridget.kastelberg.usa.virginia,nuria.tubaujuni.usa.virginia,tariq.ayubi.usa.virginia,austin.leung.usa.virginia,andrew.leber.usa.virginia,raquel.hontecillas.usa.virginia,josep.bassaganyariera.usa.virginia,shiv_d.kale.usa.virginia"
7199,7199,2020,9,PLoS pathogens,The interplays between Crimean-Congo hemorrhagic fever virus (CCHFV) M segment-encoded accessory proteins and structural proteins promote virus assembly and infectivity,"natalia.freitas.france.lyon,margot.enguehard.france.lyon,solne.denolly.france.lyon,camille.levy.france.lyon,gregory.neveu.france.lyon,solne.lerolle.france.lyon,stephanie.devignot.germany.giessen,friedemann.weber.germany.giessen,eric.bergeron.usa.georgia,vincent.legros.france.lyon,franoisloc.cosset.france.lyon"
7200,7200,2020,9,PLoS pathogens,"Closely related reovirus lab strains induce opposite expression of RIG-I/IFN-dependent versus -independent host genes, via mechanisms of slow replication versus polymorphisms in dsRNA binding σ3 respectively","adil.mohamed.canada.edmonton,prathyusha.konda.canada.halifax,heather_e.eaton.canada.edmonton,shashi.gujar.canada.halifax,james_r.smiley.canada.edmonton,maya.shmulevitz.canada.edmonton"
7201,7201,2020,9,PLoS pathogens,A Plasmodium cysteine protease required for efficient transition from the liver infection stage,"elyzana_dewi.putrianti.germany.berlin,anja.schmidtchristensen.sweden.lund,volker.heussler.germany.hamburg,kai.matuschewski.germany.berlin,alyssa.ingmundson.germany.berlin"
7202,7202,2020,9,PLoS pathogens,Human parainfluenza virus fusion complex glycoproteins imaged in action on authentic viral surfaces,"tara_c.marcink.usa.newyork,tong.wang.usa.newyork,amedee.des_georges.usa.newyork,matteo.porotto.usa.newyork,anne.moscona.usa.newyork"
7204,7204,2020,9,Nature communications,Structural and mechanistic basis of capsule O-acetylation in Neisseria meningitidis serogroup A,"timm.fiebig.germany.hannover,johannes_t.cramer.germany.hannover,andrea.bethe.germany.hannover,petra.baruch.germany.hannover,ute.curth.germany.hannover,jana_i.fhring.germany.hannover,falk_f_r.buettner.germany.hannover,ulrich.vogel.germany.wurzburg,mario.schubert.austria.salzburg,roman.fedorov.germany.hannover,martina.mhlenhoff.germany.hannover"
7206,7206,2020,9,Nature communications,Controlling in-gap end states by linking nonmagnetic atoms and artificially-constructed spin chains on superconductors,"lucas.schneider.germany.hamburg,sascha.brinker.germany.julich,manuel.steinbrecher.germany.hamburg,jan.hermenau.germany.hamburg,thore.posske.germany.hamburg,manuel.dos_santos_dias.germany.julich,samir.lounis.germany.julich,roland.wiesendanger.germany.hamburg,jens.wiebe.germany.hamburg"
7209,7209,2020,9,Nature communications,Event-related functional MRI of awake behaving pigeons at 7T,"mehdi.behroozi.germany.bochum,xavier.helluy.germany.bochum,felix.strckens.germany.bochum,meng.gao.germany.bochum,roland.pusch.germany.bochum,sepideh.tabrik.germany.bochum,martin.tegenthoff.germany.bochum,tobias.otto.germany.bochum,nikolai.axmacher.germany.bochum,robert.kumsta.germany.bochum,dirk.moser.germany.bochum,erhan.genc.germany.bochum,onur.gntrkn.germany.bochum"
7211,7211,2020,9,Nature communications,Vertical organic permeable dual-base transistors for logic circuits,"erjuan.guo.germany.dresden,zhongbin.wu.germany.dresden,ghader.darbandy.germany.giessen,shen.xing.germany.dresden,shujen.wang.germany.dresden,alexander.tahn.germany.dresden,michael.gbel.germany.dresden,alexander.kloes.germany.giessen,karl.leo.germany.dresden,hans.kleemann.germany.dresden"
7212,7212,2020,9,Nature communications,Cold spells in the Nordic Seas during the early Eocene Greenhouse,"madeleine_l.vickers.denmark.copenhagen,sabine_k.lengger.united_kingdom.plymouth,stefano_m.bernasconi.switzerland.zurich,nicolas.thibault.denmark.copenhagen,alvaro.fernandez.norway.bergen,clemens_v.ullmann.united_kingdom.penryn,paul.mccormack.united_kingdom.plymouth,christian_j.bjerrum.denmark.copenhagen,iben_winther.hougrd.denmark.copenhagen,christoph.korte.denmark.copenhagen"
7213,7213,2020,9,Nature communications,Ultralight covalent organic framework/graphene aerogels with hierarchical porosity,"changxia.li.germany.berlin,jin.yang.germany.berlin,pradip.pachfule.germany.berlin,shuang.li.germany.berlin,mengyang.ye.germany.berlin,johannes.schmidt.germany.berlin,arne.thomas.germany.berlin"
7214,7214,2020,9,Nature communications,An integrated personal and population-based Egyptian genome reference,"inken.wohlers.germany.allee,axel.knstner.germany.allee,matthias.munz.germany.allee,michael.olbrich.germany.allee,anke.fhnrich.germany.allee,vernica.calongasols.germany.allee,misa.hirose.germany.allee,hauke.busch.germany.allee,saleh.ibrahim.germany.allee"
