,Unnamed: 0.1,pub_year,pub_month,journal_name,paper_title,author
2398,2398,2020,12,Nature,Impacts of speciation and extinction measured by an evolutionary decay clock,"jennifer_f.hoyal_cuthill.united_kingdom.colchester,nicholas.guttenberg.japan.tokyo,graham_e.budd.sweden.uppsala"
2402,2402,2020,12,Nature,Global human-made mass exceeds all living biomass,"emily.elhacham.israel.rehovot,liad.benuri.israel.rehovot,jonathan.grozovski.israel.rehovot,yinon_m.baron.israel.rehovot,ron.milo.israel.rehovot"
2407,2407,2020,12,Nature,Publisher Correction: Self-assembled poly-catenanes from supramolecular toroidal building blocks,"sougata.datta.japan.chiba,yasuki.kato.japan.chiba,seiya.higashiharaguchi.japan.chiba,keisuke.aratsu.japan.chiba,atsushi.isobe.japan.chiba,takuho.saito.japan.chiba,deepak_d.prabhu.japan.chiba,yuichi.kitamoto.japan.chiba,martin_j.hollamby.united_kingdom.keele,andrew_j.smith.united_kingdom.didcot,luca.pesce.switzerland.manno,claudio.perego.switzerland.manno,giovanni_m.pavan.switzerland.manno,shiki.yagai.japan.chiba"
2410,2410,2020,12,Nature,Author Correction: Fasting-mimicking diet and hormone therapy induce breast cancer regression,"irene.caffa.italy.genoa,vanessa.spagnolo.italy.milan,claudio.vernieri.italy.milan,francesca.valdemarin.italy.genoa,pamela.becherini.italy.genoa,chiara.zucal.italy.trento,else.driehuis.netherlands.utrecht,lorenzo.ferrando.italy.genoa,francesco.piacente.italy.genoa,alberto.tagliafico.italy.genoa,michele.cilli.italy.genoa,luca.mastracci.italy.genoa,valerio_g.vellone.italy.genoa,silvano.piazza.italy.trento,anna_laura.cremonini.italy.genoa,raffaella.gradaschi.italy.genoa,carolina.mantero.italy.genoa,mario.passalacqua.italy.genoa,alberto.ballestrero.italy.genoa,gabriele.zoppoli.italy.genoa,michele.cea.italy.genoa,annalisa.arrighi.italy.genoa,patrizio.odetti.italy.genoa,fiammetta.monacelli.italy.genoa,giulia.salvadori.italy.milan,salvatore.cortellino.italy.milan,hans.clevers.netherlands.utrecht,filippo.de_braud.italy.milan,samir_g.sukkar.italy.genoa,alessandro.provenzani.italy.trento,valter_d.longo.italy.milan,alessio.nencioni.italy.genoa"
2416,2416,2020,12,Nature,Structure of the shutdown state of myosin-2,"charlotte_a.scarff.united_kingdom.leeds,glenn.carrington.united_kingdom.leeds,david.casasmao.united_kingdom.leeds,peter_j.knight.united_kingdom.leeds,neil_a.ranson.united_kingdom.leeds,michelle.peckham.united_kingdom.leeds"
2418,2418,2020,12,Nature,Thermochemical lithosphere differentiation and the origin of cratonic mantle,"fabio_a.capitanio.australia.victoria,oliver.nebel.australia.victoria,peter_a.cawood.australia.victoria"
2419,2419,2020,12,Nature,Determination of the fine-structure constant with an accuracy of 81 parts per trillion,"lo.morel.france.paris,zhibin.yao.france.paris,pierre.clad.france.paris,sada.guellatikhlifa.france.paris"
2426,2426,2020,12,Nature,Retraction Note: Living annulative π-extension polymerization for graphene nanoribbon synthesis,"yuuta.yano.japan.nagoya,nobuhiko.mitoma.japan.nagoya,kaho.matsushima.japan.nagoya,feijiu.wang.japan.nagoya,keisuke.matsui.japan.nagoya,akira.takakura.japan.nagoya,yuhei.miyauchi.japan.nagoya,hideto.ito.japan.nagoya,kenichiro.itami.japan.nagoya"
2428,2428,2020,12,Nature,The gut microbiota is associated with immune cell dynamics in humans,"jonas.schluter.usa.newyork,jonathan_u.peled.usa.newyork,bradford_p.taylor.usa.newyork,kate_a.markey.usa.newyork,melody.smith.usa.newyork,ying.taur.usa.newyork,anna.staffas.sweden.gothenburg,anqi.dai.usa.newyork,emily.fontana.usa.newyork,luigi_a.amoretti.usa.newyork,roberta_j.wright.usa.newyork,sejal.morjaria.usa.newyork,maly.fenelus.usa.newyork,melissa_s.pessin.usa.newyork,nelson_j.chao.usa.durham,meagan.lew.usa.durham,lauren.bohannon.usa.durham,amy.bush.usa.durham,anthony_d.sung.usa.durham,tobias_m.hohl.usa.newyork,miguelangel.perales.usa.newyork,marcel_r_m.van_den_brink.usa.newyork,joao_b.xavier.usa.newyork"
2430,2430,2020,12,Nature,Splicing factor YBX1 mediates persistence of JAK2-mutated neoplasms,"ashok_kumar.jayavelu.germany.munich,tina_m.schnder.germany.jena,florian.perner.germany.jena,carolin.herzog.germany.magdeburg,arno.meiler.germany.munich,gurumoorthy.krishnamoorthy.germany.munich,nicolas.huber.germany.jena,juliane.mohr.germany.jena,brbel.edelmannstephan.germany.magdeburg,rebecca.austin.australia.brisbane,sabine.brandt.germany.magdeburg,francesca.palandri.italy.bologna,berend.isermann.germany.magdeburg,frank.edlich.germany.freiburg,martin.ungelenk.germany.jena,christian_a.hbner.germany.jena,robert.zeiser.germany.freiburg,susann.rahmig.germany.jena,claudia.waskow.germany.jena,iain.coldham.united_kingdom.sheffield,thomas.ernst.germany.jena,andreas.hochhaus.germany.jena,stefanie.jilg.germany.munich,philipp_j.jost.germany.munich,lars.bullinger.germany.berlin,peter_r.mertens.germany.magdeburg,steven_w.lane.australia.brisbane,matthias.mann.germany.munich,florian_h.heidel.germany.jena"
2441,2441,2020,12,Nature,Author Correction: Elephant shark genome provides unique insights into gnathostome evolution,"byrappa.venkatesh.singapore.singapore,alison_p.lee.singapore.singapore,vydianathan.ravi.singapore.singapore,ashish_k.maurya.singapore.singapore,michelle_m.lian.singapore.singapore,jeremy_b.swann.germany.freiburg,yuko.ohta.usa.maryland,martin_f.flajnik.usa.maryland,yoichi.sutoh.japan.sapporo,masanori.kasahara.japan.sapporo,shawn.hoon.singapore.singapore,vamshidhar.gangu.singapore.singapore,scott_w.roy.usa.california,manuel.irimia.canada.toronto,vladimir.korzh.singapore.singapore,igor.kondrychyn.singapore.singapore,zhi_wei.lim.singapore.singapore,boonhui.tay.singapore.singapore,sumanty.tohari.singapore.singapore,kiat_whye.kong.singapore.singapore,shufen.ho.singapore.singapore,belen.lorentegaldos.spain.barcelona,javier.quilez.spain.barcelona,tomas.marquesbonet.spain.barcelona,brian_j.raney.usa.california,philip_w.ingham.singapore.singapore,alice.tay.singapore.singapore,ladeana_w.hillier.usa.missouri,patrick.minx.usa.missouri,thomas.boehm.germany.freiburg,richard_k.wilson.usa.missouri,sydney.brenner.singapore.singapore,wesley_c.warren.usa.missouri"
2444,2444,2020,12,Nature,Tension heterogeneity directs form and fate to pattern the myocardial wall,"rashmi.priya.germany.nauheim,srinivas.allanki.germany.nauheim,alessandra.gentile.germany.nauheim,shivani.mansingh.germany.nauheim,veronica.uribe.germany.nauheim,hansmartin.maischein.germany.nauheim,didier_y_r.stainier.germany.nauheim"
2447,2447,2020,12,Nature,Clustered versus catastrophic global vertebrate declines,"brian.leung.canada.montreal,anna_l.hargreaves.canada.montreal,dan_a.greenberg.canada.burnaby,maria.dornelas.united_kingdom.andrews,robin.freeman.united_kingdom.london"
2453,2453,2020,12,Nature,Publisher Correction: The calcium-permeable channel OSCA1.3 regulates plant stomatal immunity,"kathrin.thor.united_kingdom.norwich,shushu.jiang.united_kingdom.norwich,jeoffrey.george.united_kingdom.norwich,snke.scherzer.germany.wurzburg,shouguang.huang.germany.wurzburg,julian.dindas.switzerland.zurich,paul.derbyshire.united_kingdom.norwich,nuno.leito.united_kingdom.norwich,thomas_a.defalco.united_kingdom.norwich,philipp.kster.switzerland.zurich,kerri.hunter.finland.helsinki,sachie.kimura.finland.helsinki,julien.gronnier.united_kingdom.norwich,lena.stransfeld.united_kingdom.norwich,yasuhiro.kadota.united_kingdom.norwich,christoph_a.bcherl.united_kingdom.norwich,myriam.charpentier.united_kingdom.norwich,michael.wrzaczek.finland.helsinki,daniel.maclean.united_kingdom.norwich,giles_e_d.oldroyd.united_kingdom.norwich,frank_l_h.menke.united_kingdom.norwich,m_rob_g.roelfsema.germany.wurzburg,rainer.hedrich.germany.wurzburg,cyril.zipfel.united_kingdom.norwich"
2456,2456,2020,12,Nature,Addendum: A pneumonia outbreak associated with a new coronavirus of probable bat origin,"peng.zhou.china.wuhan,xinglou.yang.china.wuhan,xianguang.wang.china.wuhan,ben.hu.china.wuhan,lei.zhang.china.wuhan,wei.zhang.china.wuhan,haorui.si.china.wuhan,yan.zhu.china.wuhan,bei.li.china.wuhan,chaolin.huang.china.wuhan,huidong.chen.china.wuhan,jing.chen.china.wuhan,yun.luo.china.wuhan,hua.guo.china.wuhan,rendi.jiang.china.wuhan,meiqin.liu.china.wuhan,ying.chen.china.wuhan,xurui.shen.china.wuhan,xi.wang.china.wuhan,xiaoshuang.zheng.china.wuhan,kai.zhao.china.wuhan,quanjiao.chen.china.wuhan,fei.deng.china.wuhan,linlin.liu.china.wuhan,bing.yan.china.wuhan,faxian.zhan.china.wuhan,yanyi.wang.china.wuhan,gengfu.xiao.china.wuhan,zhengli.shi.china.wuhan"
2457,2457,2020,12,Nature,Author Correction: Insulin resistance in cavefish as an adaptation to a nutrient-limited environment,"misty_r.riddle.usa.massachusetts,ariel_c.aspiras.usa.massachusetts,karin.gaudenz.usa.kansas,robert.peu.usa.kansas,jenny_y.sung.usa.kansas,brian.martineau.usa.massachusetts,megan.peavey.usa.massachusetts,andrew_c.box.usa.kansas,julius_a.tabin.usa.massachusetts,suzanne.mcgaugh.usa.minnesota,richard.borowsky.usa.newyork,clifford_j.tabin.usa.massachusetts,nicolas.rohner.usa.kansas"
2458,2458,2020,12,Nature,Spatial connectivity matches direction selectivity in visual cortex,"l_federico.rossi.united_kingdom.london,kenneth_d.harris.united_kingdom.london,matteo.carandini.united_kingdom.london"
2459,2459,2020,12,Nature,Chemico-genetic discovery of astrocytic control of inhibition in vivo,"tetsuya.takano.usa.durham,john_t.wallace.usa.durham,katherine_t.baldwin.usa.durham,alicia_m.purkey.usa.durham,akiyoshi.uezu.usa.durham,jamie_l.courtland.usa.durham,erik_j.soderblom.usa.durham,tomomi.shimogori.japan.saitama,cagla.eroglu.usa.durham,scott_h.soderling.usa.durham"
2460,2460,2020,12,Nature,Inhibition of PCSK9 potentiates immune checkpoint therapy for cancer,"xinjian.liu.usa.durham,xuhui.bao.usa.durham,mengjie.hu.usa.durham,hanman.chang.usa.durham,meng.jiao.usa.durham,jin.cheng.china.shanghai,liyi.xie.china.shanghai,qian.huang.china.shanghai,fang.li.usa.durham,chuanyuan.li.usa.durham"
2461,2461,2020,12,Nature,Feeding induces cholesterol biosynthesis via the mTORC1-USP20-HMGCR axis,"xiaoyi.lu.china.wuhan,xiongjie.shi.china.wuhan,ao.hu.china.wuhan,juqiong.wang.china.wuhan,yi.ding.china.wuhan,wei.jiang.china.wuhan,ming.sun.china.wuhan,xiaolu.zhao.china.wuhan,jie.luo.china.wuhan,wei.qi.china.shanghai,baoliang.song.china.wuhan"
2462,2462,2020,12,Nature,Transcriptome and translatome co-evolution in mammals,"zhongyi.wang.germany.heidelberg,evgeny.leushkin.germany.heidelberg,anglica.liechti.switzerland.lausanne,svetlana.ovchinnikova.germany.heidelberg,katharina.minger.germany.heidelberg,thoomke.brning.germany.heidelberg,coralie.rummel.switzerland.lausanne,frank.grtzner.australia.adelaide,margarida.cardosomoreira.germany.heidelberg,peggy.janich.switzerland.lausanne,david.gatfield.switzerland.lausanne,boubou.diagouraga.france.montpellier,bernard.de_massy.france.montpellier,mark_e.gill.switzerland.basel,antoine_h_f_m.peters.switzerland.basel,simon.anders.germany.heidelberg,henrik.kaessmann.germany.heidelberg"
