,Unnamed: 0.1,pub_year,pub_month,journal_name,paper_title,author
9589,9589,2020,8,Nature communications,Children's family income is associated with cognitive function and volume of anterior not posterior hippocampus,"alexandra_l.decker.canada.toronto,katherine.duncan.canada.toronto,amy_s.finn.canada.toronto,donald_j.mabbott.canada.toronto"
9591,9591,2020,8,Nature communications,Bacterial polyphosphates interfere with the innate host defense to infection,"julian.roewe.germany.mainz,georgios.stavrides.germany.mainz,marcel.strueve.germany.mainz,arjun.sharma.germany.mainz,federico.marini.germany.mainz,amrit.mann.germany.mainz,ziya.kaya.germany.heidelberg,birgit.strobl.austria.vienna,mathias.mueller.austria.vienna,christoph.reinhardt.germany.mainz,markus.bosmann.germany.mainz"
9592,9592,2020,8,Nature communications,Targeted gene correction of human hematopoietic stem cells for the treatment of Wiskott - Aldrich Syndrome,"rajeev.rai.united_kingdom.london,marianna.romito.united_kingdom.london,elizabeth.rivers.united_kingdom.london,giandomenico.turchiano.united_kingdom.london,georges.blattner.united_kingdom.london,winston.vetharoy.united_kingdom.london,dariusz.ladon.united_kingdom.london,geoffroy.andrieux.germany.freiburg,fang.zhang.united_kingdom.london,marta.zinicola.united_kingdom.london,diego.leonrico.united_kingdom.london,giorgia.santilli.united_kingdom.london,adrian_j.thrasher.united_kingdom.london,alessia.cavazza.united_kingdom.london"
9593,9593,2020,8,Nature communications,Stretchable hydrogels with low hysteresis and anti-fatigue fracture based on polyprotein cross-linkers,"hai.lei.china.nanjing,liang.dong.china.nanjing,ying.li.china.nanjing,junsheng.zhang.china.nanjing,huiyan.chen.china.nanjing,junhua.wu.china.nanjing,yu.zhang.china.nanjing,qiyang.fan.china.hangzhou,bin.xue.china.nanjing,meng.qin.china.nanjing,bin.chen.china.hangzhou,yi.cao.china.nanjing,wei.wang.china.nanjing"
9596,9596,2020,8,PLoS computational biology,Engineering recurrent neural networks from task-relevant manifolds and dynamics,"eli.pollock.usa.massachusetts,mehrdad.jazayeri.usa.massachusetts"
9597,9597,2020,8,PLoS genetics,Cfap97d1 is important for flagellar axoneme maintenance and male mouse fertility,"seiya.oura.japan.suita,samina.kazi.finland.oulu,audrey.savolainen.finland.oulu,kaori.nozawa.usa.texas,julio.castaeda.japan.suita,zhifeng.yu.usa.texas,haruhiko.miyata.japan.suita,ryan_m.matzuk.usa.texas,jan_n.hansen.germany.bonn,dagmar.wachten.germany.bonn,martin_m.matzuk.usa.texas,renata.prunskaitehyyrylinen.finland.oulu"
9603,9603,2020,8,PLoS neglected tropical diseases,The process of building the priority of neglected tropical diseases: A global policy analysis,"nathaly.aya_pastrana.switzerland.lugano,david.beran.switzerland.geneva,claire.somerville.switzerland.geneva,olivia.heller.switzerland.geneva,jorge_c.correia.switzerland.geneva,l_suzanne.suggs.switzerland.lugano"
9604,9604,2020,8,PLoS neglected tropical diseases,Mycotic aneurysm secondary to melioidosis in China: A series of eight cases and a review of literature,"hua.wu.china.haikou,xuming.wang.china.haikou,xiaojun.zhou.china.haikou,zhicheng.wu.china.haikou,yanyan.wang.china.haikou,mengjie.pan.china.haikou,binghuai.lu.china.beijing"
9605,9605,2020,8,PLoS pathogens,Rho factor mediates flagellum and toxin phase variation and impacts virulence in Clostridioides difficile,"dominika.trzilova.usa.northcarolina,brandon_r.anjuwonfoster.usa.northcarolina,dariana.torres_rivera.usa.northcarolina,rita.tamayo.usa.northcarolina"
9607,9607,2020,8,PLoS pathogens,Convalescent serum therapy for COVID-19: A 19th century remedy for a 21st century disease,"daniel.montelongojauregui.usa.maryland,taissa.vila.usa.maryland,ahmed_s.sultan.usa.maryland,mary_ann.jabrarizk.usa.maryland"
