,Unnamed: 0.1,pub_year,pub_month,journal_name,paper_title,author
15056,15056,2019,4,Cell reports,Lethal Poisoning of Cancer Cells by Respiratory Chain Inhibition plus Dimethyl α-Ketoglutarate,"valentina.sica.france.villejuif,jose_manuel.bravosan_pedro.france.villejuif,valentina.izzo.france.villejuif,jonathan.pol.france.villejuif,sandra.pierredon.switzerland.geneva,david.enot.france.villejuif,sylvre.durand.france.villejuif,nolie.bossut.france.villejuif,alexis.chery.france.villejuif,sylvie.souquere.france.villejuif,gerard.pierron.france.villejuif,evangelia.vartholomaiou.switzerland.geneva,naoufal.zamzami.france.villejuif,thierry.soussi.sweden.stockholm,allan.sauvat.france.villejuif,laura.mondragn.france.villejuif,oliver.kepp.france.villejuif,jeanclaude.martinou.switzerland.geneva,holger.hessstumpp.germany.berlin,guido.kroemer.sweden.stockholm,maria_chiara.maiuri.france.villejuif"
15057,15057,2019,4,Cell reports,Pulsatile MEK Inhibition Improves Anti-tumor Immunity and T Cell Function in Murine Kras Mutant Lung Cancer,"hyejin.choi.usa.newyork,jiehui.deng.usa.newyork,shuai.li.usa.newyork,tarik.silk.usa.newyork,lauren.dong.usa.newyork,elliott_j.brea.usa.newyork,sean.houghton.usa.newyork,david.redmond.usa.newyork,hong.zhong.usa.newyork,jonathan.boiarsky.usa.newyork,paul_d.smith.united_kingdom.cambridge,taha.merghoub.usa.newyork,kwokkin.wong.usa.newyork,jedd_d.wolchok.usa.newyork"
15060,15060,2019,4,Cell reports,CD89 Is a Potent Innate Receptor for Bacteria and Mediates Host Protection from Sepsis,"christian.de_tymowski.france.paris,nicholas.heming.france.paris,lilia.abbad.france.paris,nathalie.chavarot.france.paris,mariebndicte.le_stang.france.paris,heloise.flament.france.paris,julie.bex.france.paris,erwan.boedec.france.paris,carine.bounaix.france.paris,rafael.solertorronteras.france.paris,erick.denamur.france.paris,lionel.galicier.france.paris,eric.oksenhendler.france.paris,hans_joerg.fehling.germany.heidelberg,marc.benhamou.france.paris,renato_c.monteiro.france.paris,sanae.ben_mkaddem.france.paris"
15063,15063,2019,4,Cell reports,Progesterone Increases Bifidobacterium Relative Abundance during Late Pregnancy,"meital.nurielohayon.israel.safed,hadar.neuman.israel.safed,oren.ziv.israel.safed,yiftah.barsheshet.israel.safed,naamah.bloch.israel.safed,atara.uzan.israel.safed,roey.lahav.israel.safed,sigal.frishman.israel.telaviv,moshe.hod.israel.telaviv,eran.hadar.israel.telaviv,orly.avni.israel.safed,omry.koren.israel.safed"
15064,15064,2019,4,Cell reports,lncRNA Spehd Regulates Hematopoietic Stem and Progenitor Cells and Is Required for Multilineage Differentiation,"m_joaquina.dels.united_kingdom.coldspringharbor,benjamin_t.jackson.united_kingdom.cambridge,tatjana.kovacevic.united_kingdom.cambridge,silvia.vangelisti.united_kingdom.cambridge,ester.munera_maravilla.united_kingdom.cambridge,sophia_a.wild.united_kingdom.cambridge,eva_maria.stork.united_kingdom.cambridge,nicolas.erard.united_kingdom.cambridge,simon_r_v.knott.united_kingdom.usa,gregory_j.hannon.united_kingdom.newyork"
15067,15067,2019,4,Cell reports,"Phenformin, But Not Metformin, Delays Development of T Cell Acute Lymphoblastic Leukemia/Lymphoma via Cell-Autonomous AMPK Activation","diana.varaciruelos.united_kingdom.scotland,madhumita.dandapani.united_kingdom.scotland,fiona_m.russell.united_kingdom.scotland,katarzyna_m.grzes.united_kingdom.scotland,abdelmadjid.atrih.united_kingdom.scotland,marc.foretz.france.paris,benoit.viollet.france.paris,douglas_j.lamont.united_kingdom.scotland,doreen_a.cantrell.united_kingdom.scotland,d_grahame.hardie.united_kingdom.scotland"
15068,15068,2019,4,Cell reports,Visual Experience Regulates the Intrinsic Excitability of Visual Cortical Neurons to Maintain Sensory Function,"alexander_p_y.brown.united_kingdom.london,lee.cossell.united_kingdom.london,troy_w.margrie.united_kingdom.london"
15069,15069,2019,4,Cell reports,The Vomeronasal System Can Learn Novel Stimulus Response Pairings,"karen.marom.israel.jerusalem,noa.horesh.israel.jerusalem,asmahan.abusnieneh.israel.jerusalem,amnon.dafni.israel.jerusalem,rachel.paul.israel.jerusalem,david.fleck.germany.aachen,marc.spehr.germany.aachen,yoram.benshaul.israel.jerusalem"
15070,15070,2019,4,Cell reports,Endocannabinoid Signaling Mediates Local Dendritic Coordination between Excitatory and Inhibitory Synapses,"hai_yin.hu.netherlands.utrecht,dennis_l_h.kruijssen.netherlands.utrecht,ctia_p.frias.netherlands.utrecht,balzs.rzsa.hungary.budapest,casper_c.hoogenraad.netherlands.utrecht,corette_j.wierenga.netherlands.utrecht"
15077,15077,2019,4,Nature communications,Phenotyping ciliary dynamics and coordination in response to CFTR-modulators in Cystic Fibrosis respiratory epithelial cells,"m.chioccioli.united_kingdom.cambridge,l.feriani.united_kingdom.cambridge,j.kotar.united_kingdom.cambridge,p.cicuta.united_kingdom.cambridge"
