,Unnamed: 0.1,pub_year,pub_month,journal_name,paper_title,author
6453,6453,2019,9,Nature communications,Cooperation of cancer drivers with regulatory germline variants shapes clinical outcomes,"julian.musa.germany.munich,florencia.cidrearanaz.germany.munich,marieming.aynaud.france.paris,martin_f.orth.germany.munich,maximilian_m_l.knott.germany.munich,olivier.mirabeau.france.paris,tilman_l_b.hlting.germany.munich,sandrine.grossette.france.paris,moritz.gartlgruber.germany.heidelberg,didier.surdez.france.paris,julia_s.gerke.germany.munich,shunya.ohmura.germany.munich,aruna.marchetto.germany.munich,marlene.dallmayer.germany.munich,michaela_c.baldauf.germany.munich,stefanie.stein.germany.munich,giuseppina.sannino.germany.munich,jing.li.germany.munich,laura.romeroprez.germany.munich,frank.westermann.germany.heidelberg,wolfgang.hartmann.germany.munster,uta.dirksen.germany.essen,nathaniel_d.anderson.canada.toronto,adam.shlien.canada.toronto,thomas.kirchner.germany.munich,olivier.delattre.france.paris,thomas_g_p.grnewald.germany.munich"
6454,6454,2019,9,Nature communications,Synchronous 500-year oscillations of monsoon climate and human activity in Northeast Asia,"deke.xu.china.beijing,houyuan.lu.china.beijing,guoqiang.chu.china.beijing,caiming.shen.china.kunming,fengjiang.li.china.beijing,can.wang.china.jinan,naiqin.wu.china.beijing"
6455,6455,2019,9,Nature communications,Extracellular nicotinate phosphoribosyltransferase binds Toll like receptor 4 and mediates inflammation,"antonella.manag.italy.turin,valentina.audrito.italy.turin,francesca.mazzola.italy.ancona,leonardo.sorci.italy.ancona,federica.gaudino.italy.turin,katiuscia.gizzi.italy.turin,nicoletta.vitale.italy.turin,danny.incarnato.netherlands.groningen,gabriele.minazzato.italy.ancona,alice.ianniello.italy.turin,antonio.varriale.italy.avellino,sabato.dauria.italy.avellino,giulio.mengozzi.italy.turin,gianfranco.politano.italy.turin,salvatore.oliviero.italy.turin,nadia.raffaelli.italy.ancona,silvia.deaglio.italy.turin"
6457,6457,2019,9,Nature communications,CircAnks1a in the spinal cord regulates hypersensitivity in a rodent model of neuropathic pain,"subo.zhang.china.guangzhou,suyan.lin.china.guangzhou,meng.liu.china.guangzhou,cuicui.liu.china.guangzhou,huanhuan.ding.china.guangzhou,yang.sun.china.xian,chao.ma.china.guangzhou,ruixian.guo.china.guangzhou,youyou.lv.china.guangzhou,shaoling.wu.china.guangzhou,ting.xu.china.guangzhou,wenjun.xin.china.guangzhou"
6458,6458,2019,9,Nature communications,Regulation of TRIF-mediated innate immune response by K27-linked polyubiquitination and deubiquitination,"xin.wu.china.wuhan,caoqi.lei.china.wuhan,tian.xia.china.wuhan,xuan.zhong.china.wuhan,qing.yang.china.wuhan,hongbing.shu.china.wuhan"
6461,6461,2019,9,Nature communications,Substrate-integrated photonic doping for near-zero-index devices,"ziheng.zhou.china.beijing,yue.li.china.beijing,hao.li.china.beijing,wangyu.sun.china.beijing,iigo.liberal.spain.pamplona"
6463,6463,2019,9,Nature communications,Conscious perception of natural images is constrained by category-related visual features,"daniel.lindh.united_kingdom.birmingham,ilja_g.sligte.netherlands.amsterdam,sara.assecondi.united_kingdom.birmingham,kimron_l.shapiro.united_kingdom.birmingham,ian.charest.united_kingdom.birmingham"
6464,6464,2019,9,Nature communications,Engineered triple inhibitory receptor resistance improves anti-tumor CAR-T cell performance via CD56,"fan.zou.china.guangzhou,lijuan.lu.china.guangzhou,jun.liu.china.guangzhou,baijin.xia.china.guangzhou,wanying.zhang.china.guangzhou,qifei.hu.china.guangzhou,weiwei.liu.china.guangzhou,yiwen.zhang.china.guangzhou,yingtong.lin.china.guangzhou,shuliang.jing.china.guangzhou,mei.huang.china.guangzhou,bifen.huang.china.guangzhou,bingfeng.liu.china.guangzhou,hui.zhang.china.guangzhou"
6466,6466,2019,9,Nature communications,The WT1-like transcription factor Klumpfuss maintains lineage commitment of enterocyte progenitors in the Drosophila intestine,"jerome.korzelius.germany.jena,sina.azami.germany.jena,philipp.koch.germany.jena,maik.baldauf.germany.jena,elke.meier.germany.jena,imilce_a.rodriguezfernandez.usa.south,marco.groth.germany.jena,heinrich.jasper.germany.jena"
6467,6467,2019,9,Nature communications,TGFβ blocks IFNα/β release and tumor rejection in spontaneous mammary tumors,"marion_v.guerin.france.paris,fabienne.regnier.france.paris,vincent.feuillet.france.paris,lene.vimeux.france.paris,julia_m.weiss.france.paris,georges.bismuth.france.paris,thomas.guilbert.france.paris,maxime.thoreau.france.paris,veronica.finisguerra.belgium.brussels,emmanuel.donnadieu.france.paris,alain.trautmann.france.paris,nadge.bercovici.france.paris"
