,Unnamed: 0.1,pub_year,pub_month,journal_name,paper_title,author
17212,17212,2019,3,Cell,An Error-Prone Polymerase in the Fight against Cancer,"yathish_jagadheesh.achar.italy.milan,marco.foiani.italy.milan"
17217,17217,2019,3,Cell,Quiescence Modulates Stem Cell Maintenance and Regenerative Capacity in the Aging Brain,"georgios.kalamakis.germany.heidelberg,daniel.brne.germany.heidelberg,jan.bolz.germany.heidelberg,wenqiang.fan.germany.mainz,frederik.ziebell.germany.heidelberg,thomas.stiehl.germany.heidelberg,francisco.catalmartinez.germany.heidelberg,janina.kupke.germany.heidelberg,sheng.zhao.germany.heidelberg,enric.llorensbobadilla.germany.heidelberg,katharina.bauer.germany.heidelberg,stefanie.limpert.germany.heidelberg,birgit.berger.germany.heidelberg,peter.schmezer.germany.heidelberg,jan_philipp.mallm.germany.heidelberg,benedikt.berninger.united_kingdom.london,simon.anders.germany.heidelberg,anna.marciniakczochra.germany.heidelberg,ana.martinvillalba.germany.heidelberg"
17219,17219,2019,3,Cell,Acetylation Blocks cGAS Activity and Inhibits Self-DNA-Induced Autoimmunity,"jiang.dai.china.beijing,yijiao.huang.china.beijing,xinhua.he.china.beijing,ming.zhao.china.beijing,xinzheng.wang.china.beijing,zhaoshan.liu.china.beijing,wen.xue.china.beijing,hong.cai.china.beijing,xiaoyan.zhan.china.beijing,shaoyi.huang.china.beijing,kun.he.china.beijing,hongxia.wang.china.beijing,na.wang.china.beijing,zhihong.sang.china.beijing,tingting.li.china.beijing,qiuying.han.china.beijing,jie.mao.china.beijing,xinwei.diao.china.chongqing,nan.song.china.beijing,yuan.chen.china.beijing,weihua.li.china.beijing,jianghong.man.china.beijing,ailing.li.china.beijing,tao.zhou.china.beijing,xuemin.zhang.china.changchun,tao.li.china.beijing"
17221,17221,2019,3,Cell,Human Anti-fungal Th17 Immunity and Pathology Rely on Cross-Reactivity against Candida albicans,"petra.bacher.germany.kiel,thordis.hohnstein.germany.berlin,eva.beerbaum.germany.berlin,marie.rcker.germany.jena,matthew_g.blango.germany.jena,svenja.kaufmann.germany.berlin,jobst.rhmel.germany.berlin,patience.eschenhagen.germany.berlin,claudia.grehn.germany.berlin,kathrin.seidel.germany.berlin,volker.rickerts.germany.berlin,laura.lozza.germany.berlin,ulrik.stervbo.germany.berlin,mikalai.nienen.germany.berlin,nina.babel.germany.berlin,oliver_a.cornely.germany.cologne,maren.ziegler.germany.cologne,hilmar.wisplinghoff.germany.cologne,guido.heine.germany.berlin,margitta.worm.germany.berlin,britta.siegmund.germany.berlin,jochen.maul.germany.berlin,petra.creutz.germany.berlin,christoph.tabeling.germany.berlin,christoph.ruwweglsenkamp.germany.berlin,leif_e.sander.germany.berlin,sascha.brunke.germany.jena,bernhard.hube.germany.jena,olaf.kniemeyer.germany.jena,axel_a.brakhage.germany.jena,carsten.schwarz.germany.berlin,alexander.scheffold.germany.kiel"
17223,17223,2019,3,Cell,The Root Cap Cuticle: A Cell Wall Structure for Seedling Establishment and Lateral Root Formation,"alice.berhin.switzerland.lausanne,damien.de_bellis.switzerland.lausanne,rochus_b.franke.germany.bonn,rafael_a.buono.belgium.ghent,moritz_k.nowack.belgium.ghent,christiane.nawrath.switzerland.lausanne"
17225,17225,2019,3,Cell,Lateral Inhibition in Cell Specification Mediated by Mechanical Signals Modulating TAZ Activity,"peng.xia.austria.klosterneuburg,daniel.gtl.austria.klosterneuburg,vanessa.zheden.austria.klosterneuburg,carlphilipp.heisenberg.austria.klosterneuburg"
17230,17230,2019,3,Cell stem cell,"Dynamic Changes in the Niche with N-Cadherin Revisited: The HSC ""Niche Herein""","ayako.nakamuraishizu.japan.honjo,toshio.suda.japan.honjo"
17234,17234,2019,3,Cell stem cell,Close Quarters Can Be a Good Fit for Stem Cells to Become T Cells,"ashton.trotmangrant.canada.toronto,juan_carlos.zigapflcker.canada.toronto"
17235,17235,2019,3,Cell stem cell,Evaluation of Wu et al.: Strengthening Single-Cell Bioinformatic Comparisons for Improving Organoid Differentiation,"barbara.treutlein.switzerland.basel,j_gray.camp.switzerland.basel"
17237,17237,2019,3,Cell stem cell,EGFR-Aurka Signaling Rescues Polarity and Regeneration Defects in Dystrophin-Deficient Muscle Stem Cells by Increasing Asymmetric Divisions,"yu_xin.wang.canada.ottawa,peter.feige.canada.ottawa,caroline_e.brun.canada.ottawa,bahareh.hekmatnejad.canada.ottawa,nicolas_a.dumont.canada.ottawa,jeanmarc.renaud.canada.ottawa,sharlene.faulkes.canada.ottawa,daniel_e.guindon.canada.ottawa,michael_a.rudnicki.canada.ottawa"
